date,open,high,low,close,adj_close,volume,high_20,low_20,vol_sma20,atr14
2021-02-11,391.24,391.69,388.1,390.71,363.7252,42913300,392.28,368.27,64639625.0,4.609
2021-02-12,389.85,392.9,389.77,392.64,365.5219,50593300,392.9,368.27,64669835.0,4.5033
2021-02-16,393.96,394.17,391.53,392.3,365.2053,50972400,394.17,368.27,61860455.0,4.3702
2021-02-17,390.42,392.66,389.33,392.39,365.2892,52290600,394.17,368.27,61913320.0,4.2959
2021-02-18,389.59,391.52,387.74,390.72,363.7346,59712800,394.17,368.27,61807155.0,4.3212
2021-02-19,392.07,392.38,389.55,390.03,363.0922,83241000,394.17,368.27,63577200.0,4.2147
2021-02-22,387.06,389.62,386.74,387.03,360.2993,67414200,394.17,368.27,64304885.0,4.1487
2021-02-23,384.66,388.95,380.2,387.5,360.7369,107284100,394.17,368.27,66148990.0,4.4773
2021-02-24,386.33,392.23,385.27,391.77,364.712,72433900,394.17,368.27,67637420.0,4.6547
2021-02-25,390.41,391.88,380.78,382.33,355.924,146670500,394.17,368.27,68803390.0,5.115
2021-02-26,384.35,385.58,378.23,380.36,354.09,152701600,394.17,368.27,71728565.0,5.2747
2021-03-01,385.59,390.92,380.57,389.58,362.6732,105348800,394.17,370.38,70657750.0,5.6522
2021-03-02,389.82,390.07,386.0,386.54,359.8432,79595300,394.17,376.32,70846635.0,5.5392
2021-03-03,385.79,386.83,381.31,381.42,355.0768,119940200,394.17,378.23,73621110.0,5.5378
2021-03-04,381.22,384.0,371.88,376.7,350.6829,183433000,394.17,371.88,80171405.0,6.008
2021-03-05,380.46,384.76,372.64,383.63,357.1342,152039600,394.17,371.88,85416255.0,6.4446
2021-03-08,384.66,387.68,381.42,381.72,355.3561,123149200,394.17,371.88,89140225.0,6.4314
2021-03-09,385.85,389.91,385.31,387.17,360.4297,113633600,394.17,371.88,92903645.0,6.557
2021-03-10,389.69,391.4,388.17,389.58,362.6732,109899400,394.17,371.88,96621060.0,6.3908
2021-03-11,392.23,395.65,391.74,393.53,366.3504,86245000,395.65,371.88,97975590.0,6.3679
2021-03-12,392.07,394.21,391.2,394.06,366.8438,64653600,395.65,371.88,99062605.0,6.128
2021-03-15,394.33,396.69,392.03,396.41,369.0315,73427200,396.69,371.88,100204300.0,6.0232
2021-03-16,397.07,397.83,395.08,395.91,368.5661,73722500,397.83,371.88,101341805.0,5.7894
2021-03-17,394.53,398.12,393.3,397.26,369.8229,97959300,398.12,371.88,103625240.0,5.7201
2021-03-18,394.48,396.72,390.75,391.48,364.442,115349100,398.12,371.88,106407055.0,5.7765
2021-03-19,389.88,391.57,387.15,389.48,363.7677,113624500,398.12,371.88,107926230.0,5.6796
2021-03-22,390.03,394.07,389.97,392.59,366.6724,73778600,398.12,371.88,108244450.0,5.6018
2021-03-23,391.91,393.46,388.66,389.5,363.7864,90686600,398.12,371.88,107414575.0,5.5445
2021-03-24,391.0,392.75,387.47,387.52,361.9371,97588600,398.12,371.88,108672310.0,5.5256
2021-03-25,385.98,390.55,383.9,389.7,363.9732,116128600,398.12,371.88,107145215.0,5.606
2021-03-26,390.93,396.41,390.29,395.98,369.8385,114409100,398.12,371.88,105230590.0,5.6848
2021-03-29,394.4,396.75,392.81,395.78,369.6518,108107600,398.12,371.88,105368530.0,5.5602
2021-03-30,394.42,395.45,393.02,394.73,368.6711,76262200,398.12,371.88,105201875.0,5.3602
2021-03-31,395.34,398.0,395.31,396.33,370.1655,112734200,398.12,371.88,104841575.0,5.2109
2021-04-01,398.4,400.67,398.18,400.61,374.1629,99682900,400.67,372.64,100654070.0,5.1487
2021-04-05,403.46,406.94,403.38,406.36,379.5333,91684800,406.94,381.42,97636330.0,5.233
2021-04-06,405.76,407.24,405.4,406.12,379.3091,62021000,407.24,383.9,94579920.0,4.9907
2021-04-07,405.94,406.96,405.45,406.59,379.7481,55836300,407.24,383.9,91690055.0,4.7421
2021-04-08,407.93,408.58,406.93,408.52,381.5507,57863100,408.58,383.9,89088240.0,4.5455
2021-04-09,408.39,411.67,408.26,411.49,384.3247,61104600,411.67,383.9,87831220.0,4.4644
2021-04-12,410.85,411.93,410.2,411.64,384.4648,56704900,411.93,383.9,87433785.0,4.2691
2021-04-13,411.53,413.53,411.12,412.86,385.6042,56551000,413.53,383.9,86589975.0,4.1363
2021-04-14,412.83,413.96,410.87,411.45,384.2874,61659900,413.96,383.9,85986845.0,4.0615
2021-04-15,413.74,416.16,413.69,415.87,388.4155,60229800,416.16,383.9,84100370.0,4.1079
2021-04-16,417.25,417.91,415.73,417.26,389.7137,82037300,417.91,383.9,82434780.0,3.9702
2021-04-19,416.26,416.74,413.79,415.21,387.799,78498500,417.91,383.9,80678480.0,3.9344
2021-04-20,413.91,415.09,410.59,412.17,384.9598,81851800,417.91,383.9,81082140.0,3.9834
2021-04-21,411.51,416.29,411.36,416.07,388.6023,66793000,417.91,383.9,79887460.0,4.051
2021-04-22,415.89,416.78,411.13,412.27,385.0532,97582800,417.91,383.9,79887170.0,4.1652
2021-04-23,412.87,418.25,412.79,416.74,389.2281,73209200,418.25,390.29,77741200.0,4.2949
2021-04-26,417.44,418.22,416.81,417.61,390.0406,52182400,418.25,392.81,74629865.0,4.0938
2021-04-27,417.93,418.14,416.3,417.52,389.9565,51303100,418.25,393.02,71789640.0,3.9328
2021-04-28,417.81,419.01,416.9,417.4,389.8445,51238900,419.01,395.31,70538475.0,3.8026
2021-04-29,420.32,420.72,416.44,420.06,392.3289,78544300,420.72,398.18,68828980.0,3.8367
2021-04-30,417.63,418.54,416.34,417.3,389.7511,85527000,420.72,403.38,68121185.0,3.8284
2021-05-03,419.43,419.84,417.67,418.2,390.5917,68128300,420.72,405.4,66943360.0,3.7363
2021-05-04,416.07,416.6,411.67,415.62,388.182,101591200,420.72,405.45,68921870.0,3.9359
2021-05-05,417.38,417.63,415.15,415.75,388.3033,60162200,420.72,406.93,69138165.0,3.8319
2021-05-06,415.83,419.21,413.68,419.07,391.4042,74321400,420.72,408.26,69961080.0,3.9532
2021-05-07,419.89,422.82,419.16,422.12,394.2529,67733800,422.82,410.2,70292540.0,3.9387
2021-05-10,422.5,422.74,417.81,417.94,390.3489,81852400,422.82,410.59,71549915.0,4.0095
2021-05-11,413.1,415.27,410.06,414.21,386.8652,116888000,422.82,410.06,74566765.0,4.286
2021-05-12,411.23,412.59,404.0,405.41,378.646,134811000,422.82,404.0,78224320.0,4.7091
2021-05-13,407.07,412.35,407.02,410.28,383.1946,106394000,422.82,404.0,80532530.0,4.8684
2021-05-14,413.21,417.49,413.18,416.58,389.0786,82201600,422.82,404.0,80540745.0,5.0357
2021-05-17,415.39,416.39,413.36,415.52,388.0887,65129200,422.82,404.0,79872280.0,4.906
