date,open,high,low,close,adj_close,volume,high_20,low_20,vol_sma20,atr14
2019-10-11,4.6603,4.7335,4.6413,4.6498,4.6254,446404000,4.7335,4.233,315791000.0,0.1424
2019-10-14,4.641,4.6842,4.6097,4.6632,4.6388,200040000,4.7335,4.233,314201400.0,0.1375
2019-10-15,4.754,4.9823,4.74,4.9092,4.8836,664124000,4.9823,4.233,336255200.0,0.1505
2019-10-16,4.875,4.9805,4.8438,4.8552,4.8298,428944000,4.9823,4.233,344794800.0,0.1495
2019-10-17,4.9,4.9453,4.8025,4.8573,4.8318,263436000,4.9823,4.233,345692800.0,0.149
2019-10-18,4.8577,4.8905,4.6875,4.7622,4.7373,307440000,4.9823,4.233,343552600.0,0.1529
2019-10-21,4.824,4.9138,4.805,4.9002,4.8746,261868000,4.9823,4.233,344160400.0,0.1528
2019-10-22,4.9575,5.0633,4.8825,4.8903,4.8647,328720000,5.0633,4.233,344733000.0,0.1548
2019-10-23,4.8078,4.8915,4.7758,4.8773,4.8517,279916000,5.0633,4.233,343307200.0,0.152
2019-10-24,4.9187,4.9552,4.8845,4.9215,4.8957,232020000,5.0633,4.233,343180000.0,0.1467
2019-10-25,5.0025,5.1345,4.9948,5.1135,5.0867,423092000,5.1345,4.2533,346231800.0,0.1514
2019-10-28,5.1575,5.2225,5.128,5.1698,5.1427,330792000,5.2225,4.2533,353462200.0,0.1484
2019-10-29,5.1557,5.1623,5.0535,5.073,5.0464,211236000,5.2225,4.2533,345723600.0,0.1461
2019-10-30,5.1,5.1058,5.0065,5.075,5.0484,205960000,5.2225,4.3,341353000.0,0.1428
2019-10-31,5.054,5.075,4.9453,5.0255,4.9992,209732000,5.2225,4.4125,329310200.0,0.1418
2019-11-01,4.99,5.0972,4.9647,5.0648,5.0382,283640000,5.2225,4.4125,330216000.0,0.1412
2019-11-04,5.1462,5.275,5.123,5.2625,5.235,376716000,5.275,4.4125,325002600.0,0.1461
2019-11-05,5.2622,5.2885,5.192,5.2403,5.2128,300868000,5.2885,4.479,317824200.0,0.1426
2019-11-06,5.216,5.2417,5.1027,5.1908,5.1636,269012000,5.2885,4.5103,316654200.0,0.1423
2019-11-07,5.2778,5.2925,5.1635,5.2085,5.1812,280340000,5.2925,4.6097,315215000.0,0.1414
2019-11-08,5.1915,5.2263,5.1537,5.1945,5.1673,189100000,5.2925,4.6097,302349800.0,0.1364
2019-11-11,5.1937,5.2277,5.107,5.2045,5.1773,243436000,5.2925,4.6875,304519600.0,0.1353
2019-11-12,5.243,5.2965,5.2077,5.2403,5.2128,283504000,5.2965,4.6875,285488600.0,0.1322
2019-11-13,5.2087,5.2365,5.1475,5.2143,5.187,300188000,5.2965,4.6875,279050800.0,0.1294
2019-11-14,5.2232,5.247,5.163,5.2448,5.2173,518080000,5.2965,4.6875,291783000.0,0.1262
2019-11-15,5.2425,5.2945,5.016,5.1048,5.078,1053628000,5.2965,4.7758,329092400.0,0.137
2019-11-18,5.0972,5.3337,5.0943,5.307,5.2792,574588000,5.3337,4.7758,344728400.0,0.1444
2019-11-19,5.2758,5.2995,5.1413,5.1997,5.1725,414564000,5.3337,4.7758,349020600.0,0.1459
2019-11-20,5.1768,5.3637,5.164,5.2795,5.2519,472588000,5.3637,4.8845,358654200.0,0.1497
2019-11-21,5.275,5.331,5.2327,5.2545,5.227,288388000,5.3637,4.9453,361472600.0,0.1461
2019-11-22,5.2772,5.324,5.2485,5.2723,5.2447,224100000,5.3637,4.9453,351523000.0,0.141
2019-11-25,5.401,5.5353,5.388,5.5303,5.5013,506476000,5.5353,4.9453,360307200.0,0.1497
2019-11-26,5.5125,5.5173,5.4185,5.425,5.3966,385244000,5.5353,4.9453,369007600.0,0.147
2019-11-27,5.4668,5.5012,5.4295,5.456,5.4314,215784000,5.5353,4.9453,369498800.0,0.142
2019-11-29,5.425,5.4535,5.3945,5.4185,5.3941,141556000,5.5353,4.9647,366090000.0,0.1362
2019-12-02,5.4115,5.425,5.216,5.2312,5.2077,372036000,5.5353,5.016,370509800.0,0.1414
2019-12-03,5.0468,5.1955,5.0093,5.1915,5.1681,465232000,5.5353,5.0093,374935600.0,0.1472
2019-12-04,5.2755,5.298,5.2067,5.2355,5.2119,273424000,5.5353,5.0093,373563400.0,0.1443
2019-12-05,5.2575,5.2733,5.1877,5.2185,5.195,184884000,5.5353,5.0093,369357000.0,0.1401
2019-12-06,5.288,5.3373,5.278,5.3042,5.2804,232236000,5.5353,5.0093,366951800.0,0.1385
2019-12-09,5.2812,5.3593,5.2725,5.3042,5.2804,211880000,5.5353,5.0093,368090800.0,0.1349
2019-12-10,5.3345,5.4015,5.2815,5.3495,5.3254,256388000,5.5353,5.0093,368738400.0,0.1338
2019-12-11,5.36,5.439,5.3575,5.4335,5.409,233796000,5.5353,5.0093,366253000.0,0.1306
2019-12-12,5.4045,5.62,5.3955,5.6017,5.5765,404348000,5.62,5.0093,371461000.0,0.1373
2019-12-13,5.6048,5.7245,5.5455,5.5998,5.5745,454704000,5.7245,5.0093,368292200.0,0.1403
2019-12-16,5.6475,5.7015,5.6192,5.6287,5.6034,320976000,5.7245,5.0093,331659600.0,0.1376
2019-12-17,5.6475,5.73,5.638,5.7073,5.6816,321196000,5.73,5.0093,318990000.0,0.135
2019-12-18,5.7422,5.7985,5.7337,5.7378,5.7119,343548000,5.7985,5.0093,315439200.0,0.1318
2019-12-19,5.7725,5.9,5.7675,5.8865,5.86,445360000,5.9,5.0093,314077800.0,0.134
2019-12-20,5.9532,6.0097,5.934,5.9843,5.9573,603044000,6.0097,5.0093,329810600.0,0.1332
2019-12-23,6.013,6.0452,5.9598,5.9705,5.9436,355060000,6.0452,5.0093,336358600.0,0.1298
2019-12-24,5.955,5.9827,5.9205,5.9655,5.9386,138864000,6.0452,5.0093,317978000.0,0.125
2019-12-26,5.969,6.008,5.95,5.9798,5.9528,182852000,6.0452,5.0093,307858400.0,0.1202
2019-12-27,5.995,6.0085,5.8952,5.9218,5.8951,254644000,6.0452,5.0093,309801400.0,0.1197
2019-12-30,5.8998,5.905,5.7765,5.808,5.7819,258056000,6.0452,5.0093,315626400.0,0.1215
2019-12-31,5.7725,5.892,5.7533,5.8825,5.856,231004000,6.0452,5.0093,308574800.0,0.1228
2020-01-02,5.9688,5.9977,5.918,5.9977,5.9708,237536000,6.0452,5.1877,297190000.0,0.1222
2020-01-03,5.8775,5.9458,5.8525,5.9018,5.8752,205384000,6.0452,5.1877,293788000.0,0.1239
2020-01-06,5.808,5.9317,5.7818,5.9265,5.8998,262636000,6.0452,5.2725,297675600.0,0.1257
2020-01-07,5.955,6.0443,5.9097,5.9983,5.9713,314856000,6.0452,5.2725,301806600.0,0.1264
2020-01-08,5.994,6.051,5.9538,6.0095,5.9825,277108000,6.051,5.2815,305068000.0,0.1243
2020-01-09,6.0963,6.1483,6.0215,6.0755,6.0482,255112000,6.1483,5.3575,305004200.0,0.1253
2020-01-10,6.1832,6.2137,6.0938,6.108,6.0805,316296000,6.2137,5.3955,309129200.0,0.1262
2020-01-13,6.1915,6.3247,6.1687,6.2995,6.2711,319840000,6.3247,5.5455,304903800.0,0.1327
2020-01-14,6.2565,6.282,6.1687,6.182,6.1542,359088000,6.3247,5.6192,300123000.0,0.1326
2020-01-15,6.1947,6.2172,6.1132,6.1392,6.1116,263104000,6.3247,5.638,297229400.0,0.1305
2020-01-16,6.193,6.2292,6.1695,6.2232,6.1952,284192000,6.3247,5.7337,295379200.0,0.1276
2020-01-17,6.2425,6.25,6.1842,6.232,6.2039,253792000,6.3247,5.7533,290891400.0,0.1232
2020-01-21,6.1953,6.2323,6.1642,6.1985,6.1706,217916000,6.3247,5.7533,279519200.0,0.1193
2020-01-22,6.244,6.3397,6.225,6.2527,6.2246,239240000,6.3397,5.7533,261329000.0,0.1208
2020-01-23,6.293,6.33,6.2038,6.3215,6.293,244516000,6.3397,5.7533,255801800.0,0.1212
2020-01-24,6.4375,6.4875,6.2075,6.262,6.2338,373512000,6.4875,5.7533,267534200.0,0.1326
2020-01-27,5.956,6.0563,5.8057,6.005,5.978,470536000,6.4875,5.7533,281918400.0,0.1557
2020-01-28,6.0712,6.2318,6.0177,6.1993,6.1713,310976000,6.4875,5.7533,284735000.0,0.1608
