date,open,high,low,close,adj_close,volume
2019-04-01,90.0055,90.7835,89.9365,90.7095,90.7095,84776000
2019-04-02,90.551,91.0,90.256,90.699,90.699,68962000
2019-04-03,91.336,91.5,90.481,91.035,91.035,78522000
2019-04-04,91.0325,91.4375,90.21,90.943,90.943,72478000
2019-04-05,91.45,91.929,91.2595,91.864,91.864,72810000
2019-04-08,91.6615,92.51,91.2555,92.493,92.493,75056000
2019-04-09,92.2745,92.6545,91.589,91.792,91.792,74288000
2019-04-10,92.05,92.4,91.4405,92.3665,92.3665,59280000
2019-04-11,92.435,92.4975,92.0155,92.2035,92.2035,53096000
2019-04-12,92.42,92.575,92.065,92.153,92.153,62288000
2019-04-15,92.1,92.3425,90.945,92.2435,92.2435,74488000
2019-04-16,92.5675,93.4885,92.4,93.152,93.152,60892000
2019-04-17,93.6495,93.8235,93.022,93.241,93.241,57870000
2019-04-18,93.4395,93.541,92.974,93.0845,93.0845,54998000
2019-04-22,92.77,94.421,92.282,94.3655,94.3655,67476000
2019-04-23,94.56,96.463,94.479,96.1885,96.1885,92808000
2019-04-24,96.25,96.4845,94.908,95.0875,95.0875,73516000
2019-04-25,95.85,96.1225,95.0155,95.1125,95.1125,121982000
2019-04-26,96.45,97.55,94.9,97.5315,97.5315,168652000
2019-04-29,97.45,97.817,96.7045,96.9215,96.9215,80426000
2019-04-30,96.505,96.7855,95.3475,96.326,96.326,70120000
2019-05-01,96.6545,97.182,95.5275,95.576,95.576,62340000
2019-05-02,95.6665,96.0775,94.0935,95.041,95.041,79258000
2019-05-03,97.45,98.22,96.8,98.123,98.123,127632000
2019-05-06,95.899,97.95,95.525,97.5275,97.5275,108356000
2019-05-07,96.9995,97.455,95.169,96.05,96.05,118042000
2019-05-08,95.9435,96.7685,95.5,95.8885,95.8885,81572000
2019-05-09,95.0,95.47,93.8,94.9935,94.9935,106166000
2019-05-10,94.9,95.1895,92.8,94.499,94.499,114360000
2019-05-13,91.828,92.327,90.9,91.134,91.134,115668000
2019-05-14,91.975,92.622,90.7875,92.006,92.006,92582000
2019-05-15,91.3975,93.7215,91.15,93.5575,93.5575,93852000
2019-05-16,94.297,95.8755,94.1145,95.3785,95.3785,94156000
2019-05-17,94.6525,95.5265,93.3665,93.45,93.45,94732000
2019-05-20,92.6345,93.389,91.777,92.9485,92.9485,75964000
2019-05-21,93.7395,93.95,92.3,92.876,92.876,80102000
2019-05-22,92.589,93.5745,92.55,92.984,92.984,58732000
2019-05-23,91.8295,92.2,90.21,90.774,90.774,88486000
2019-05-24,91.7945,92.088,90.8925,91.164,91.164,67394000
2019-05-28,91.6375,92.4635,91.3675,91.8215,91.8215,64000000
2019-05-29,91.156,91.5,90.3765,90.9595,90.9595,85580000
2019-05-30,91.2745,91.4735,90.3915,90.816,90.816,62938000
2019-05-31,89.5005,89.7795,88.635,88.7535,88.7535,92376000
2019-06-03,88.0005,88.3145,83.6,84.6345,84.6345,181974000
2019-06-04,84.962,86.541,84.0445,86.478,86.478,113582000
2019-06-05,87.48,87.6,85.7625,86.925,86.925,84796000
2019-06-06,86.8855,88.0,86.3065,87.718,87.718,73786000
2019-06-07,88.185,90.3125,87.9745,90.2015,90.2015,96164000
2019-06-10,91.1,94.2435,90.9,93.0315,93.0315,107420000
2019-06-11,94.1625,94.685,92.9,93.185,93.185,80854000
2019-06-12,92.699,93.25,92.219,92.766,92.766,53566000
2019-06-13,93.336,94.1545,93.111,93.515,93.515,55916000
2019-06-14,93.2,93.8,92.95,93.4835,93.4835,57024000
2019-06-17,93.825,94.7845,93.7725,94.3015,94.3015,52686000
2019-06-18,95.0675,96.0835,94.9895,95.0685,95.0685,77914000
2019-06-19,95.392,95.979,94.6235,95.4395,95.4395,57906000
2019-06-20,96.6665,96.76,95.29,95.9095,95.9095,64344000
2019-06-21,95.805,96.2975,95.379,95.565,95.565,78672000
2019-06-24,95.633,95.843,95.065,95.695,95.695,45660000
2019-06-25,95.592,95.8195,93.621,93.9135,93.9135,60246000
2019-06-26,94.624,95.19,94.366,94.8915,94.8915,48838000
2019-06-27,95.1,95.562,94.902,95.214,95.214,42834000
2019-06-28,95.455,95.647,94.2,94.6815,94.6815,60748000
2019-07-01,96.149,96.491,95.733,96.1095,96.1095,63842000
2019-07-02,95.969,96.7395,95.3315,96.7155,96.7155,52918000
2019-07-03,96.7945,97.0795,96.525,96.95,96.95,33806000
2019-07-05,96.43,97.295,96.265,97.1455,97.1455,52568000
2019-07-08,96.706,97.8,96.4125,97.616,97.616,57668000
2019-07-09,97.39,99.5005,97.174,99.415,99.415,86914000
2019-07-10,99.8255,101.247,99.77,100.8705,100.8705,98638000
2019-07-11,101.281,101.79,99.765,100.0535,100.0535,86356000
2019-07-12,100.4135,100.85,100.1935,100.55,100.55,50186000
2019-07-15,101.07,101.145,100.0775,101.0495,101.0495,59626000
2019-07-16,100.529,101.316,100.061,100.495,100.495,52364000
2019-07-17,100.3525,100.6,99.6015,99.6015,99.6015,51176000
2019-07-18,99.0005,99.375,97.5775,98.895,98.895,69738000
2019-07-19,99.5605,99.8,98.1115,98.226,98.226,63712000
2019-07-22,98.557,99.45,97.913,99.2815,99.2815,58000000
2019-07-23,99.7995,99.8895,98.6565,99.7245,99.7245,54070000
2019-07-24,98.465,100.065,98.2935,100.0405,100.0405,52626000
2019-07-25,100.05,100.06,98.636,98.691,98.691,82730000
2019-07-26,97.1,97.545,96.2255,97.1525,97.1525,98542000
2019-07-29,96.5,96.6115,94.527,95.6225,95.6225,89864000
2019-07-30,94.556,95.4945,94.174,94.9265,94.9265,58218000
2019-07-31,94.9055,94.9775,92.472,93.339,93.339,89414000
2019-08-01,93.586,94.896,92.2005,92.766,92.766,94266000
2019-08-02,92.2535,92.318,90.401,91.162,91.162,99124000
2019-08-05,88.511,89.4335,87.439,88.2565,88.2565,121164000
2019-08-06,89.6115,89.6885,87.67,89.3915,89.3915,101406000
2019-08-07,88.6995,89.9465,87.85,89.67,89.67,90538000
2019-08-08,90.3,91.713,89.9055,91.6445,91.6445,74024000
2019-08-09,91.4475,91.5545,90.111,90.379,90.379,57596000
2019-08-12,89.7995,90.049,88.85,89.246,89.246,58110000
2019-08-13,89.15,91.587,89.0,91.217,91.217,79880000
2019-08-14,89.6505,89.7825,87.861,88.148,88.148,97872000
2019-08-15,89.0995,89.4,88.098,88.806,88.806,75182000
2019-08-16,89.6445,90.1455,89.2275,89.6285,89.6285,60360000
2019-08-19,90.904,91.3,90.6305,90.806,90.806,56326000
2019-08-20,90.725,90.841,89.994,90.069,90.069,38590000
2019-08-21,90.9695,91.479,90.75,91.177,91.177,40636000
2019-08-22,91.4,91.4705,90.005,90.233,90.233,53070000
2019-08-23,89.6515,90.245,87.2615,87.481,87.481,105416000
2019-08-26,88.3455,88.5,87.1755,88.4435,88.4435,61600000
2019-08-27,88.7865,88.97,87.334,88.0915,88.0915,60394000
2019-08-28,87.75,88.393,87.2025,88.2125,88.2125,48394000
2019-08-29,89.15,89.9275,88.8625,89.32,89.32,60302000
2019-08-30,89.8745,89.987,88.2285,88.8145,88.8145,61174000
2019-09-03,88.5,90.04,88.4,89.492,89.492,70860000
2019-09-04,90.25,90.3815,89.8115,90.031,90.031,46482000
2019-09-05,91.0975,92.1,90.779,92.036,92.036,66216000
2019-09-06,91.911,92.0325,91.32,91.6755,91.6755,49938000
2019-09-09,92.05,92.5,91.2305,91.5675,91.5675,59990000
2019-09-10,91.1375,91.2905,90.267,91.0275,91.0275,52278000
2019-09-11,90.607,91.671,90.454,91.1495,91.1495,48656000
2019-09-12,91.8815,92.683,91.714,92.1775,92.1775,56470000
2019-09-13,92.1005,92.306,91.7585,91.967,91.967,39426000
2019-09-16,91.201,91.2845,90.01,90.392,90.392,73510000
2019-09-17,90.354,91.1995,90.205,91.1275,91.1275,39648000
2019-09-18,90.852,91.103,89.775,90.873,90.873,50112000
2019-09-19,91.051,91.6285,90.895,91.075,91.075,40630000
2019-09-20,91.0855,91.5315,89.046,89.708,89.708,106838000
2019-09-23,88.85,89.635,88.366,89.265,89.265,58446000
2019-09-24,89.5305,89.7855,86.7775,87.0805,87.0805,92320000
2019-09-25,87.368,88.65,86.15,88.4165,88.4165,69864000
2019-09-26,88.1395,88.1685,86.575,86.992,86.992,70736000
2019-09-27,87.4,87.456,85.691,86.2725,86.2725,78144000
2019-09-30,86.3495,86.873,85.461,86.7955,86.7955,52894000
2019-10-01,87.3,87.78,86.4205,86.7825,86.7825,61690000
2019-10-02,86.387,86.4445,85.25,85.6615,85.6615,66022000
2019-10-03,85.65,86.25,84.253,86.221,86.221,69364000
2019-10-04,86.301,87.029,85.9615,86.9825,86.9825,49438000
2019-10-07,86.5815,87.3915,86.185,86.633,86.633,43094000
2019-10-08,86.1245,86.35,85.25,85.2755,85.2755,50840000
2019-10-09,85.9805,86.4975,85.718,86.0995,86.0995,40870000
2019-10-10,86.262,86.9145,85.6875,86.013,86.013,51504000
2019-10-11,87.146,87.2725,86.493,86.596,86.596,65100000
2019-10-14,86.4455,87.0945,86.1,86.8215,86.8215,38204000
2019-10-15,87.107,88.8225,87.031,88.369,88.369,62234000
2019-10-16,88.6665,89.312,88.526,88.8715,88.8715,55268000
2019-10-17,89.8245,89.9425,89.101,89.374,89.374,52948000
2019-10-18,89.39,89.699,87.46,87.8755,87.8755,67250000
2019-10-21,88.483,89.294,88.25,89.283,89.283,42608000
2019-10-22,89.4075,89.489,88.1,88.2865,88.2865,42234000
2019-10-23,88.065,88.5025,87.1,88.1085,88.1085,42764000
2019-10-24,88.5545,89.417,88.0135,89.039,89.039,88922000
2019-10-25,84.8775,88.2105,84.75,88.0665,88.0665,192528000
2019-10-28,87.403,88.935,87.125,88.854,88.854,74178000
2019-10-29,88.7405,88.85,87.7905,88.1355,88.1355,45538000
2019-10-30,88.012,89.119,87.956,88.9995,88.9995,48988000
2019-10-31,88.7995,89.6,88.574,88.833,88.833,55624000
2019-11-01,89.4005,89.8725,89.2605,89.572,89.572,55808000
2019-11-04,90.0505,90.753,90.0505,90.233,90.233,55438000
2019-11-05,90.458,90.5125,89.7,90.0855,90.0855,37710000
2019-11-06,90.05,90.125,89.429,89.7885,89.7885,40596000
2019-11-07,90.188,90.295,89.174,89.41,89.41,53022000
2019-11-08,89.3945,89.494,88.702,89.294,89.294,42466000
2019-11-11,88.9,89.0,88.3565,88.5825,88.5825,38920000
2019-11-12,88.733,89.311,88.5955,88.9,88.9,40752000
2019-11-13,88.6695,88.75,87.366,87.6555,87.6555,59790000
2019-11-14,87.5715,88.3295,87.478,87.73,87.73,45296000
2019-11-15,88.0025,88.084,86.643,86.9745,86.9745,78552000
2019-11-18,86.915,87.685,86.1355,87.6265,87.6265,56790000
2019-11-19,87.8495,88.034,87.1515,87.6395,87.6395,45416000
2019-11-20,87.457,88.126,86.706,87.2765,87.2765,55800000
2019-11-21,87.15,87.3435,86.518,86.7355,86.7355,53258000
2019-11-22,86.951,87.3215,86.55,87.286,87.286,49582000
2019-11-25,87.6625,88.871,87.662,88.692,88.692,69724000
2019-11-26,88.996,89.8515,88.9175,89.847,89.847,63624000
2019-11-27,90.05,91.225,89.8655,90.9255,90.9255,60512000
2019-11-29,90.889,91.2345,90.0395,90.04,90.04,38468000
2019-12-02,90.22,90.2775,88.134,89.08,89.08,78512000
2019-12-03,88.0,88.6435,87.3615,88.498,88.498,67618000
2019-12-04,88.7005,89.4545,88.011,88.0345,88.0345,53402000
2019-12-05,88.175,88.175,87.0,87.024,87.024,56476000
2019-12-06,87.56,87.72,87.0065,87.58,87.58,62348000
2019-12-09,87.533,88.3445,87.2805,87.4755,87.4755,48856000
2019-12-10,87.37,87.5335,86.75,86.9605,86.9605,50286000
2019-12-11,87.0835,87.5,86.7855,87.436,87.436,41952000
2019-12-12,87.5,88.2,87.272,88.0165,88.0165,61918000
2019-12-13,88.25,88.4495,87.75,88.047,88.047,54914000
2019-12-16,88.35,88.475,87.8525,88.4605,88.4605,62904000
2019-12-17,88.9005,89.6,88.8695,89.533,89.533,72888000
2019-12-18,89.751,89.91,89.118,89.2015,89.2015,67028000
2019-12-19,89.025,89.6495,88.703,89.614,89.614,53056000
2019-12-20,89.981,90.1485,89.1225,89.325,89.325,103016000
2019-12-23,89.413,89.65,89.2255,89.65,89.65,42728000
2019-12-24,89.6905,89.7785,89.379,89.4605,89.4605,17626000
2019-12-26,90.0505,93.523,89.975,93.4385,93.4385,120108000
2019-12-27,94.146,95.07,93.3005,93.49,93.49,123732000
2019-12-30,93.7,94.2,92.031,92.3445,92.3445,73494000
2019-12-31,92.1,92.663,91.6115,92.392,92.392,50130000
2020-01-02,93.75,94.9005,93.2075,94.9005,94.9005,80580000
2020-01-03,93.225,94.31,93.225,93.7485,93.7485,75288000
2020-01-06,93.0,95.1845,93.0,95.144,95.144,81236000
2020-01-07,95.225,95.6945,94.602,95.343,95.343,80898000
2020-01-08,94.902,95.55,94.322,94.5985,94.5985,70160000
2020-01-09,95.4945,95.891,94.79,95.0525,95.0525,63346000
2020-01-10,95.2685,95.347,94.0,94.158,94.158,57074000
2020-01-13,94.5655,94.9,94.04,94.565,94.565,55616000
2020-01-14,94.294,94.3555,92.9275,93.472,93.472,68818000
2020-01-15,93.6125,93.943,92.7545,93.101,93.101,57932000
2020-01-16,94.1495,94.2795,93.301,93.897,93.897,53190000
2020-01-17,94.2945,94.332,92.8625,93.236,93.236,79946000
2020-01-21,93.25,94.7135,93.0,94.6,94.6,74156000
2020-01-22,94.8045,95.125,94.167,94.373,94.373,64326000
2020-01-23,94.2555,94.499,93.638,94.229,94.229,49692000
2020-01-24,94.5685,94.7495,92.372,93.082,93.082,75324000
2020-01-27,91.0,92.05,90.767,91.417,91.417,70570000
2020-01-28,92.025,92.9055,91.501,92.6625,92.6625,56160000
2020-01-29,93.2,93.7375,92.751,92.9,92.9,41760000
2020-01-30,92.9,93.6435,92.5305,93.534,93.534,126548000
2020-01-31,102.5735,102.786,100.1135,100.436,100.436,311346000
2020-02-03,100.53,102.425,100.0125,100.21,100.21,117834000
2020-02-04,101.494,102.99,100.7685,102.4835,102.4835,105786000
2020-02-05,103.551,103.551,101.6,101.9935,101.9935,87524000
2020-02-06,102.051,102.815,101.24,102.5115,102.5115,63660000
2020-02-07,102.0995,104.9265,101.905,103.964,103.964,101906000
2020-02-10,104.2505,106.78,104.248,106.6955,106.6955,101124000
2020-02-11,107.545,109.2975,106.8,107.54,107.54,114920000
2020-02-12,108.16,109.0125,107.7645,108.0,108.0,66686000
2020-02-13,107.2495,108.514,107.1,107.4935,107.4935,60636000
2020-02-14,107.784,107.952,106.2945,106.7435,106.7435,52124000
2020-02-18,106.251,108.3035,106.2055,107.7835,107.7835,58912000
2020-02-19,108.39,109.255,108.056,108.511,108.511,51224000
2020-02-20,108.6535,108.8395,106.3725,107.655,107.655,62626000
2020-02-21,107.1075,107.2275,104.4,104.7985,104.7985,92926000
2020-02-24,100.159,101.965,99.3985,100.4645,100.4645,130940000
2020-02-25,101.321,101.73,97.921,98.637,98.637,124382000
2020-02-26,98.514,100.7335,98.0225,98.9795,98.9795,104492000
2020-02-27,96.719,98.75,94.138,94.215,94.215,162880000
2020-02-28,90.7315,94.488,90.5565,94.1875,94.1875,189620000
2020-03-02,95.3245,97.7255,93.5,97.6975,97.6975,135234000
2020-03-03,98.7685,99.8165,94.4045,95.4495,95.4495,150690000
2020-03-04,97.3285,98.9,96.1,98.7915,98.7915,95458000
2020-03-05,96.65,98.036,95.5,96.2015,96.2015,94964000
2020-03-06,93.75,95.5435,93.475,95.0545,95.0545,105472000
2020-03-09,88.693,93.1385,88.0645,90.0305,90.0305,156264000
2020-03-10,93.544,94.7135,90.9085,94.591,94.591,142666000
2020-03-11,92.8925,93.566,90.075,91.043,91.043,112496000
2020-03-12,86.099,88.25,83.75,83.8305,83.8305,226924000
2020-03-13,87.75,89.3155,84.031,89.25,89.25,176194000
2020-03-16,82.0755,87.9725,81.3015,84.4575,84.4575,178346000
2020-03-17,88.7735,92.889,84.462,90.392,90.392,218342000
2020-03-18,87.5,92.083,87.25,91.5,91.5,192904000
2020-03-19,93.0,97.25,91.6325,94.0465,94.0465,207998000
2020-03-20,96.3155,97.85,91.0365,92.3045,92.3045,196358000
2020-03-23,91.3875,95.97,90.6,95.1415,95.1415,156170000
2020-03-24,97.575,97.75,95.017,97.005,97.005,142942000
2020-03-25,96.0345,97.513,94.289,94.292,94.292,129582000
2020-03-26,95.1,97.8245,94.4645,97.7745,97.7745,124426000
2020-03-27,96.543,96.9895,94.996,95.005,95.005,107758000
2020-03-30,96.1415,98.6815,95.617,98.1975,98.1975,122522000
2020-03-31,98.2175,99.651,97.2005,97.486,97.486,102472000
2020-04-01,96.6485,97.248,94.65,95.385,95.385,82438000
2020-04-02,95.082,96.3765,94.5,95.9415,95.9415,86720000
2020-04-03,95.5575,96.3165,94.4575,95.3295,95.3295,72198000
2020-04-06,96.8,99.926,96.501,99.8795,99.8795,115464000
2020-04-07,100.8555,101.786,99.881,100.58,100.58,102280000
2020-04-08,101.05,102.2,100.5575,102.15,102.15,79546000
2020-04-09,102.215,102.65,100.883,102.138,102.138,92930000
2020-04-13,102.0,109.0,101.9,108.4435,108.4435,134334000
2020-04-14,110.0235,114.6,109.3105,114.166,114.166,161744000
2020-04-15,112.884,116.6685,112.25,115.384,115.384,137332000
2020-04-16,117.3,123.05,116.75,120.4095,120.4095,240764000
2020-04-17,118.6165,120.0,115.801,118.75,118.75,158600000
2020-04-20,119.4975,122.249,119.3025,119.6805,119.6805,115414000
2020-04-21,120.8305,121.4155,113.983,116.406,116.406,149534000
2020-04-22,118.45,119.7,117.55,118.1745,118.1745,84244000
2020-04-23,119.999,121.211,119.104,119.9725,119.9725,101332000
2020-04-24,120.85,121.0215,119.1,120.511,120.511,76498000
2020-04-27,122.16,122.244,118.15,118.8,118.8,112912000
2020-04-28,118.605,118.675,115.3,115.704,115.704,105388000
2020-04-29,116.5005,119.5945,115.5,118.6355,118.6355,91832000
2020-04-30,120.992,123.75,119.8005,123.7,123.7,190692000
2020-05-01,116.84,118.122,112.9095,114.302,114.302,195452000
2020-05-04,112.819,116.349,112.819,115.7995,115.7995,97318000
2020-05-05,117.0,117.55,115.3565,115.89,115.89,64850000
2020-05-06,116.472,117.8725,116.0,117.563,117.563,62356000
2020-05-07,118.739,118.8,117.1555,118.3805,118.3805,67928000
2020-05-08,118.607,119.362,117.85,118.9805,118.9805,64132000
2020-05-11,118.735,120.9835,118.6055,120.45,120.45,65184000
2020-05-12,120.5925,120.95,117.75,117.8475,117.8475,61498000
2020-05-13,118.34,120.385,116.89,118.396,118.396,95658000
2020-05-14,118.0505,119.5685,117.6605,119.4425,119.4425,72962000
2020-05-15,118.426,120.55,117.8185,120.489,120.489,84700000
2020-05-18,120.2175,121.65,119.2005,121.313,121.313,87144000
2020-05-19,121.4915,124.25,121.4485,122.4665,122.4665,86410000
2020-05-20,123.8935,125.0005,123.3635,124.897,124.897,79962000
2020-05-21,125.0,126.2725,122.127,122.337,122.337,102288000
2020-05-22,122.7505,123.4925,121.5065,121.844,121.844,57342000
2020-05-26,122.9,123.1,120.703,121.093,121.093,71364000
2020-05-27,120.2495,120.679,116.5,120.5195,120.5195,101138000
2020-05-28,119.2165,121.8485,118.9115,120.055,120.055,63804000
2020-05-29,120.797,122.1185,119.91,122.1185,122.1185,70198000
2020-06-01,122.4,123.8465,122.2085,123.552,123.552,58578000
2020-06-02,123.35,123.6765,122.2655,123.6205,123.6205,50598000
2020-06-03,123.4005,124.4,123.0585,123.92,123.92,53420000
2020-06-04,123.8715,125.377,122.5005,123.03,123.03,58974000
2020-06-05,122.2255,124.4325,121.8565,124.15,124.15,66128000
2020-06-08,125.01,126.5,124.367,126.203,126.203,79414000
2020-06-09,126.472,131.3215,126.25,130.043,130.043,103520000
2020-06-10,132.25,136.1175,131.313,132.3725,132.3725,98920000
2020-06-11,130.175,133.569,126.8115,127.898,127.898,116002000
2020-06-12,130.0605,131.074,125.1675,127.251,127.251,108722000
2020-06-15,126.33,129.2,125.4,128.634,128.634,77302000
2020-06-16,131.0,131.0,128.8,130.7635,130.7635,71712000
2020-06-17,132.375,132.75,131.591,132.049,132.049,59186000
2020-06-18,132.3505,132.982,131.8055,132.699,132.699,49756000
2020-06-19,133.904,134.8715,132.95,133.7505,133.7505,115540000
2020-06-22,134.225,135.75,133.45,135.691,135.691,64176000
2020-06-23,136.301,139.1555,135.902,138.2205,138.2205,84634000
2020-06-24,139.0,139.8,136.05,136.72,136.72,90532000
2020-06-25,136.9775,137.8115,135.607,137.729,137.729,59374000
2020-06-26,138.753,139.1285,134.4,134.6435,134.6435,130016000
2020-06-29,134.5005,134.84,131.504,134.019,134.019,84468000
2020-06-30,134.2535,138.4815,133.7515,137.941,137.941,75394000
2020-07-01,137.8995,144.75,137.7,143.935,143.935,127268000
2020-07-02,145.6005,147.778,143.555,144.515,144.515,131868000
2020-07-06,146.7485,152.994,146.5,152.852,152.852,137612000
2020-07-07,152.9275,153.4775,149.5,150.006,150.006,105150000
2020-07-08,151.1305,154.1985,150.6215,154.0555,154.0555,100752000
2020-07-09,155.7995,159.694,153.7,159.1315,159.1315,127774000
2020-07-10,159.588,160.75,156.785,160.0,160.0,109720000
2020-07-13,162.553,167.2145,153.4195,155.2,155.2,154408000
2020-07-14,154.45,156.369,147.5,154.2,154.2,144638000
2020-07-15,154.0115,154.9175,148.659,150.4435,150.4435,115778000
2020-07-16,148.553,151.6,145.9115,149.995,149.995,127884000
2020-07-17,150.45,151.2,147.4225,148.0985,148.0985,95226000
2020-07-20,150.01,160.068,149.701,159.842,159.842,151964000
2020-07-21,161.6245,162.029,155.286,156.9145,156.9145,122426000
2020-07-22,156.25,157.5,153.263,154.9955,154.9955,82084000
2020-07-23,154.9135,154.9135,148.5,149.3275,149.3275,113138000
2020-07-24,146.5,151.579,144.4,150.4455,150.4455,112648000
2020-07-27,153.1,154.9,150.7885,152.7605,152.7605,83410000
2020-07-28,152.7135,153.8545,149.788,150.0165,150.0165,62534000
2020-07-29,151.5495,151.958,149.8385,151.6765,151.6765,59482000
2020-07-30,150.7,154.6,150.25,152.594,152.594,122566000
2020-07-31,162.2,162.341,157.55,158.234,158.234,161710000
2020-08-03,159.0255,159.2,155.2,155.5945,155.5945,101494000
2020-08-04,155.0605,158.362,155.0605,156.9415,156.9415,93886000
2020-08-05,157.1885,160.6795,156.365,160.2515,160.2515,78330000
2020-08-06,159.718,162.3735,158.2715,161.25,161.25,78812000
2020-08-07,161.2005,162.0405,157.0335,158.373,158.373,78722000
2020-08-10,158.5155,158.6255,155.076,157.408,157.408,63346000
2020-08-11,155.66,157.961,153.65,154.0335,154.0335,74362000
2020-08-12,155.4,158.7195,155.071,158.112,158.112,70442000
2020-08-13,159.1495,160.876,157.75,158.051,158.051,62980000
2020-08-14,158.909,158.912,156.0,157.401,157.401,55034000
2020-08-17,158.656,159.7485,157.709,159.1205,159.1205,53824000
2020-08-18,160.6,166.0,160.291,165.6245,165.6245,106920000
2020-08-19,165.1505,165.795,162.8,163.024,163.024,83702000
2020-08-20,162.6,165.631,161.9,164.8685,164.8685,66650000
2020-08-21,164.75,165.72,163.7695,164.236,164.236,71518000
2020-08-24,165.5075,169.016,162.878,165.373,165.373,93326000
2020-08-25,164.7495,167.87,163.35,167.3245,167.3245,79856000
2020-08-26,167.5555,172.587,167.2285,172.0925,172.0925,130174000
2020-08-27,172.5025,172.65,168.9,170.0,170.0,85296000
2020-08-28,171.15,171.6685,169.325,170.09,170.09,57940000
2020-08-31,170.4495,174.75,170.25,172.548,172.548,83718000
2020-09-01,174.479,175.6935,173.35,174.956,174.956,68644000
