date,open,high,low,close,adj_close,volume
2019-05-14,4.0012,4.0865,3.9622,4.051,4.0212,524880000
2019-05-15,3.995,4.0262,3.9353,3.9895,3.9602,502320000
2019-05-16,3.984,4.0477,3.9413,4.0047,3.9753,781088000
2019-05-17,3.9625,4.0928,3.8735,3.9132,3.8845,1022068000
2019-05-20,3.8138,3.8693,3.7687,3.7938,3.7659,572064000
2019-05-21,3.855,3.8925,3.816,3.8765,3.848,361848000
2019-05-22,3.8375,3.8637,3.794,3.805,3.777,325868000
2019-05-23,3.7422,3.7422,3.6228,3.683,3.6559,591844000
2019-05-24,3.702,3.7375,3.622,3.6288,3.6021,357584000
2019-05-28,3.6465,3.6795,3.5812,3.5833,3.5569,428356000
2019-05-29,3.5352,3.5705,3.4735,3.5085,3.4827,559800000
2019-05-30,3.5078,3.5438,3.4392,3.4778,3.4561,394300000
2019-05-31,3.4285,3.4962,3.3847,3.3865,3.3654,389720000
2019-06-03,3.3977,3.4367,3.315,3.3445,3.3237,478644000
2019-06-04,3.409,3.5803,3.3867,3.575,3.5528,641836000
2019-06-05,3.6493,3.6548,3.4955,3.532,3.51,511616000
2019-06-06,3.5363,3.6193,3.5338,3.5945,3.5721,408140000
2019-06-07,3.6005,3.672,3.5812,3.6375,3.6149,348856000
2019-06-10,3.694,3.7798,3.694,3.7108,3.6877,402780000
2019-06-11,3.771,3.809,3.729,3.7687,3.7453,383872000
2019-06-12,3.725,3.7313,3.6398,3.655,3.6323,358892000
2019-06-13,3.6772,3.725,3.6595,3.7065,3.6834,308080000
2019-06-14,3.6128,3.6372,3.571,3.616,3.5935,394428000
2019-06-17,3.6142,3.663,3.5912,3.6258,3.6032,276040000
2019-06-18,3.6875,3.8777,3.6765,3.822,3.7982,581920000
2019-06-19,3.8575,3.869,3.8017,3.828,3.8042,331644000
2019-06-20,3.9193,3.9332,3.838,3.8525,3.8285,350168000
2019-06-21,3.8375,3.887,3.7875,3.794,3.7704,434428000
2019-06-24,3.8155,3.8463,3.768,3.8165,3.7928,282948000
2019-06-25,3.8215,3.897,3.7843,3.787,3.7634,311868000
2019-06-26,3.9153,4.043,3.9023,3.9815,3.9567,584072000
2019-06-27,4.0677,4.1,4.0315,4.0807,4.0554,445440000
2019-06-28,4.125,4.1343,4.0588,4.1058,4.0802,397668000
2019-07-01,4.3142,4.3488,4.1165,4.1543,4.1284,709756000
2019-07-02,4.1375,4.1588,4.0425,4.0557,4.0305,400228000
2019-07-03,4.0792,4.085,4.0085,4.0687,4.0434,246636000
2019-07-05,4.01,4.0145,3.942,4.0058,3.9808,396552000
2019-07-08,3.9457,3.9648,3.9,3.9302,3.9058,329788000
2019-07-09,3.8877,3.961,3.875,3.9327,3.9083,342860000
2019-07-10,3.9765,4.0592,3.9625,4.0015,3.9766,452076000
2019-07-11,4.075,4.198,4.0375,4.157,4.1311,682560000
2019-07-12,4.185,4.2618,4.185,4.1902,4.1642,506392000
2019-07-15,4.2115,4.2277,4.1533,4.1817,4.1557,289840000
2019-07-16,4.1667,4.2042,4.121,4.177,4.151,341444000
2019-07-17,4.1788,4.2498,4.1493,4.2428,4.2164,348204000
2019-07-18,4.2533,4.3177,4.1962,4.2545,4.228,442192000
2019-07-19,4.293,4.2995,4.205,4.211,4.1848,344896000
2019-07-22,4.2325,4.296,4.225,4.283,4.2564,315940000
2019-07-23,4.3225,4.3935,4.3067,4.3915,4.3642,428176000
2019-07-24,4.435,4.4722,4.3585,4.4665,4.4387,366236000
2019-07-25,4.4247,4.4375,4.311,4.3345,4.3075,392700000
2019-07-26,4.3618,4.4237,4.3618,4.3767,4.3495,274160000
2019-07-29,4.3695,4.3868,4.2818,4.3705,4.3433,248160000
2019-07-30,4.3238,4.3985,4.3092,4.3863,4.359,197772000
2019-07-31,4.3545,4.3555,4.1755,4.218,4.1918,359416000
2019-08-01,4.2285,4.3195,4.0705,4.123,4.0974,421212000
2019-08-02,4.0297,4.0995,3.982,4.0297,4.0047,428348000
2019-08-05,3.845,3.8463,3.7225,3.7698,3.7463,589156000
2019-08-06,3.845,3.8907,3.7608,3.8087,3.7851,361272000
2019-08-07,3.7475,3.8593,3.73,3.8472,3.8233,372560000
2019-08-08,3.9053,3.9578,3.8475,3.9565,3.9319,309300000
2019-08-09,3.9153,3.9188,3.8038,3.8545,3.8305,341816000
2019-08-12,3.802,3.8545,3.7643,3.7863,3.7627,279200000
2019-08-13,3.7847,3.9475,3.7455,3.9012,3.877,351956000
2019-08-14,3.8125,3.8238,3.7078,3.7517,3.7284,419880000
2019-08-15,3.7708,3.7908,3.6848,3.7192,3.6961,477200000
2019-08-16,3.9838,4.0385,3.922,3.989,3.9642,1007960000
2019-08-19,4.103,4.2855,4.0868,4.2695,4.2429,815112000
2019-08-20,4.264,4.2645,4.1755,4.1968,4.1707,463188000
2019-08-21,4.2632,4.3362,4.2415,4.2807,4.2541,427244000
2019-08-22,4.2905,4.3333,4.2475,4.287,4.2603,303488000
2019-08-23,4.21,4.2648,4.041,4.061,4.0357,568056000
2019-08-26,4.1403,4.1645,4.0978,4.1363,4.1105,318208000
2019-08-27,4.1747,4.1775,4.0155,4.045,4.0198,290968000
2019-08-28,4.0145,4.0835,3.975,4.0305,4.0094,255612000
2019-08-29,4.1225,4.2075,4.119,4.175,4.1531,357976000
2019-08-30,4.2215,4.2715,4.1695,4.1877,4.1658,290616000
2019-09-03,4.1145,4.1477,4.0813,4.1042,4.0828,296140000
2019-09-04,4.1652,4.2265,4.1652,4.219,4.1969,227728000
2019-09-05,4.3218,4.4998,4.32,4.4935,4.47,695676000
2019-09-06,4.47,4.5272,4.428,4.4662,4.4429,376976000
2019-09-09,4.4975,4.5995,4.496,4.5125,4.4889,417524000
2019-09-10,4.4795,4.6062,4.4697,4.5795,4.5555,352812000
2019-09-11,4.5943,4.6568,4.565,4.6083,4.5841,361512000
2019-09-12,4.655,4.71,4.5988,4.6068,4.5826,327840000
2019-09-13,4.5398,4.577,4.5045,4.5485,4.5247,324592000
2019-09-16,4.473,4.54,4.4625,4.5052,4.4817,231832000
2019-09-17,4.512,4.531,4.4653,4.5268,4.5031,223048000
2019-09-18,4.5198,4.5355,4.4125,4.4995,4.4759,258152000
2019-09-19,4.5055,4.524,4.4127,4.4235,4.4003,245476000
2019-09-20,4.4225,4.4462,4.307,4.3172,4.2946,350244000
2019-09-23,4.3175,4.4167,4.3137,4.371,4.3481,249712000
2019-09-24,4.4025,4.4323,4.2775,4.3133,4.2907,317268000
2019-09-25,4.3127,4.4755,4.2677,4.4557,4.4324,308432000
2019-09-26,4.446,4.4548,4.3822,4.4335,4.4103,234564000
2019-09-27,4.3915,4.4425,4.233,4.294,4.2715,362056000
2019-09-30,4.32,4.362,4.2885,4.3517,4.329,186184000
2019-10-01,4.375,4.525,4.3453,4.35,4.3272,366008000
2019-10-02,4.328,4.34,4.2533,4.326,4.3034,293372000
2019-10-03,4.3305,4.539,4.3,4.5328,4.509,450588000
2019-10-04,4.535,4.5788,4.4695,4.5493,4.5254,265524000
2019-10-07,4.6145,4.7085,4.6058,4.6083,4.5841,480984000
2019-10-08,4.516,4.516,4.4125,4.4307,4.4076,444436000
2019-10-09,4.508,4.5675,4.479,4.5177,4.4941,292412000
2019-10-10,4.5155,4.627,4.5103,4.5757,4.5518,309124000
2019-10-11,4.6603,4.7335,4.6413,4.6498,4.6254,446404000
2019-10-14,4.641,4.6842,4.6097,4.6632,4.6388,200040000
2019-10-15,4.754,4.9823,4.74,4.9092,4.8836,664124000
2019-10-16,4.875,4.9805,4.8438,4.8552,4.8298,428944000
2019-10-17,4.9,4.9453,4.8025,4.8573,4.8318,263436000
2019-10-18,4.8577,4.8905,4.6875,4.7622,4.7373,307440000
2019-10-21,4.824,4.9138,4.805,4.9002,4.8746,261868000
2019-10-22,4.9575,5.0633,4.8825,4.8903,4.8647,328720000
2019-10-23,4.8078,4.8915,4.7758,4.8773,4.8517,279916000
2019-10-24,4.9187,4.9552,4.8845,4.9215,4.8957,232020000
2019-10-25,5.0025,5.1345,4.9948,5.1135,5.0867,423092000
2019-10-28,5.1575,5.2225,5.128,5.1698,5.1427,330792000
2019-10-29,5.1557,5.1623,5.0535,5.073,5.0464,211236000
2019-10-30,5.1,5.1058,5.0065,5.075,5.0484,205960000
2019-10-31,5.054,5.075,4.9453,5.0255,4.9992,209732000
2019-11-01,4.99,5.0972,4.9647,5.0648,5.0382,283640000
2019-11-04,5.1462,5.275,5.123,5.2625,5.235,376716000
2019-11-05,5.2622,5.2885,5.192,5.2403,5.2128,300868000
2019-11-06,5.216,5.2417,5.1027,5.1908,5.1636,269012000
2019-11-07,5.2778,5.2925,5.1635,5.2085,5.1812,280340000
2019-11-08,5.1915,5.2263,5.1537,5.1945,5.1673,189100000
2019-11-11,5.1937,5.2277,5.107,5.2045,5.1773,243436000
2019-11-12,5.243,5.2965,5.2077,5.2403,5.2128,283504000
2019-11-13,5.2087,5.2365,5.1475,5.2143,5.187,300188000
2019-11-14,5.2232,5.247,5.163,5.2448,5.2173,518080000
2019-11-15,5.2425,5.2945,5.016,5.1048,5.078,1053628000
2019-11-18,5.0972,5.3337,5.0943,5.307,5.2792,574588000
2019-11-19,5.2758,5.2995,5.1413,5.1997,5.1725,414564000
2019-11-20,5.1768,5.3637,5.164,5.2795,5.2519,472588000
2019-11-21,5.275,5.331,5.2327,5.2545,5.227,288388000
2019-11-22,5.2772,5.324,5.2485,5.2723,5.2447,224100000
2019-11-25,5.401,5.5353,5.388,5.5303,5.5013,506476000
2019-11-26,5.5125,5.5173,5.4185,5.425,5.3966,385244000
2019-11-27,5.4668,5.5012,5.4295,5.456,5.4314,215784000
2019-11-29,5.425,5.4535,5.3945,5.4185,5.3941,141556000
2019-12-02,5.4115,5.425,5.216,5.2312,5.2077,372036000
2019-12-03,5.0468,5.1955,5.0093,5.1915,5.1681,465232000
2019-12-04,5.2755,5.298,5.2067,5.2355,5.2119,273424000
2019-12-05,5.2575,5.2733,5.1877,5.2185,5.195,184884000
2019-12-06,5.288,5.3373,5.278,5.3042,5.2804,232236000
2019-12-09,5.2812,5.3593,5.2725,5.3042,5.2804,211880000
2019-12-10,5.3345,5.4015,5.2815,5.3495,5.3254,256388000
2019-12-11,5.36,5.439,5.3575,5.4335,5.409,233796000
2019-12-12,5.4045,5.62,5.3955,5.6017,5.5765,404348000
2019-12-13,5.6048,5.7245,5.5455,5.5998,5.5745,454704000
2019-12-16,5.6475,5.7015,5.6192,5.6287,5.6034,320976000
2019-12-17,5.6475,5.73,5.638,5.7073,5.6816,321196000
2019-12-18,5.7422,5.7985,5.7337,5.7378,5.7119,343548000
2019-12-19,5.7725,5.9,5.7675,5.8865,5.86,445360000
2019-12-20,5.9532,6.0097,5.934,5.9843,5.9573,603044000
2019-12-23,6.013,6.0452,5.9598,5.9705,5.9436,355060000
2019-12-24,5.955,5.9827,5.9205,5.9655,5.9386,138864000
2019-12-26,5.969,6.008,5.95,5.9798,5.9528,182852000
2019-12-27,5.995,6.0085,5.8952,5.9218,5.8951,254644000
2019-12-30,5.8998,5.905,5.7765,5.808,5.7819,258056000
2019-12-31,5.7725,5.892,5.7533,5.8825,5.856,231004000
2020-01-02,5.9688,5.9977,5.918,5.9977,5.9708,237536000
2020-01-03,5.8775,5.9458,5.8525,5.9018,5.8752,205384000
2020-01-06,5.808,5.9317,5.7818,5.9265,5.8998,262636000
2020-01-07,5.955,6.0443,5.9097,5.9983,5.9713,314856000
2020-01-08,5.994,6.051,5.9538,6.0095,5.9825,277108000
2020-01-09,6.0963,6.1483,6.0215,6.0755,6.0482,255112000
2020-01-10,6.1832,6.2137,6.0938,6.108,6.0805,316296000
2020-01-13,6.1915,6.3247,6.1687,6.2995,6.2711,319840000
2020-01-14,6.2565,6.282,6.1687,6.182,6.1542,359088000
2020-01-15,6.1947,6.2172,6.1132,6.1392,6.1116,263104000
2020-01-16,6.193,6.2292,6.1695,6.2232,6.1952,284192000
2020-01-17,6.2425,6.25,6.1842,6.232,6.2039,253792000
2020-01-21,6.1953,6.2323,6.1642,6.1985,6.1706,217916000
2020-01-22,6.244,6.3397,6.225,6.2527,6.2246,239240000
2020-01-23,6.293,6.33,6.2038,6.3215,6.293,244516000
2020-01-24,6.4375,6.4875,6.2075,6.262,6.2338,373512000
2020-01-27,5.956,6.0563,5.8057,6.005,5.978,470536000
2020-01-28,6.0712,6.2318,6.0177,6.1993,6.1713,310976000
2020-01-29,6.1848,6.221,6.0985,6.1385,6.1109,258848000
2020-01-30,6.0402,6.1588,5.985,6.1452,6.1176,290504000
2020-01-31,6.0992,6.1112,5.8688,5.9107,5.8841,370420000
2020-02-03,5.8925,6.0278,5.8863,6.0083,5.9812,255564000
2020-02-04,6.1508,6.1975,6.1005,6.1782,6.1504,271544000
2020-02-05,6.2997,6.31,6.1852,6.269,6.2408,208220000
2020-02-06,6.3035,6.3562,6.222,6.3562,6.3276,218284000
2020-02-07,6.316,6.3383,6.2642,6.2898,6.2614,189752000
2020-02-10,6.3125,6.575,6.3075,6.5743,6.5447,529608000
2020-02-11,6.683,6.8125,6.6207,6.6972,6.6671,638556000
2020-02-12,6.7502,6.82,6.7112,6.8135,6.7828,374644000
2020-02-13,6.7552,6.837,6.7277,6.7695,6.739,528016000
2020-02-14,7.1815,7.3742,7.15,7.2448,7.2121,1041924000
2020-02-18,7.141,7.4328,7.1215,7.4142,7.3809,620164000
2020-02-19,7.5373,7.8853,7.5373,7.8675,7.8321,694332000
2020-02-20,7.8193,7.908,7.4088,7.7175,7.6828,810052000
2020-02-21,7.6048,7.63,7.2665,7.3517,7.3187,768180000
2020-02-24,6.7547,7.0468,6.7,6.832,6.8012,856916000
2020-02-25,6.9075,6.9697,6.449,6.5512,6.5218,1055496000
2020-02-26,6.5515,6.8863,6.55,6.6912,6.6611,747732000
2020-02-27,6.3725,6.675,6.2222,6.315,6.2903,906416000
2020-02-28,6.0615,6.8115,6.0448,6.7517,6.7254,1133252000
2020-03-02,6.9225,6.9398,6.525,6.9107,6.8838,890744000
2020-03-03,6.9668,7.0268,6.5615,6.6473,6.6213,652792000
2020-03-04,6.755,7.1223,6.68,7.1128,7.085,597408000
2020-03-05,6.9125,7.08,6.7875,6.8323,6.8056,540328000
2020-03-06,6.652,6.7098,6.45,6.651,6.625,515412000
2020-03-09,5.9975,6.485,5.9545,6.136,6.112,614160000
2020-03-10,6.4135,6.527,6.1498,6.527,6.5015,580648000
2020-03-11,6.3865,6.415,6.0642,6.1617,6.1377,499964000
2020-03-12,5.6365,5.903,5.395,5.4078,5.3866,816540000
2020-03-13,5.7625,6.0255,5.4903,6.021,5.9975,634836000
2020-03-16,5.3102,5.6525,4.85,4.91,4.8908,726972000
2020-03-17,5.0227,5.5215,4.775,5.4317,5.4105,833632000
2020-03-18,5.0025,5.2485,4.517,5.0705,5.0507,874268000
2020-03-19,5.049,5.4183,4.8348,5.3243,5.3035,765512000
2020-03-20,5.475,5.758,5.1283,5.1438,5.1237,804636000
2020-03-23,5.1427,5.412,4.963,5.3172,5.2965,643876000
2020-03-24,5.725,6.3165,5.7013,6.2295,6.2052,1101644000
2020-03-25,6.345,6.5455,6.0915,6.1405,6.1165,793432000
2020-03-26,6.3485,6.5555,6.25,6.431,6.4059,696108000
2020-03-27,6.25,6.578,6.217,6.3183,6.2936,638828000
2020-03-30,6.384,6.649,6.3397,6.6398,6.6138,602252000
2020-03-31,6.68,6.885,6.4437,6.59,6.5643,949960000
2020-04-01,6.3913,6.5382,6.032,6.0767,6.053,656912000
2020-04-02,6.106,6.4,6.0578,6.3868,6.3618,675764000
2020-04-03,6.349,6.3907,5.9598,6.0978,6.0739,663212000
2020-04-06,6.381,6.747,6.3232,6.71,6.6838,727884000
2020-04-07,6.9325,6.9563,6.4325,6.4757,6.4505,784520000
2020-04-08,6.5852,6.6988,6.515,6.6737,6.6477,542444000
2020-04-09,6.8,6.823,6.5105,6.5738,6.5481,525564000
2020-04-13,6.5138,6.755,6.425,6.7463,6.7199,398408000
2020-04-14,6.875,7.133,6.8472,7.0988,7.071,530948000
2020-04-15,6.93,7.1042,6.8845,7.021,6.9936,366148000
2020-04-16,7.177,7.475,7.1638,7.3675,7.3387,745620000
2020-04-17,7.45,7.4715,7.1735,7.308,7.2795,539120000
2020-04-20,7.181,7.3375,7.1318,7.1762,7.1482,449388000
2020-04-21,7.0578,7.1192,6.6778,6.7378,6.7114,735160000
2020-04-22,6.9307,7.1968,6.885,7.1537,7.1258,483356000
2020-04-23,7.196,7.3285,7.075,7.1002,7.0725,424160000
2020-04-24,7.09,7.2417,7.015,7.2397,7.2115,352328000
2020-04-27,7.3748,7.5875,7.35,7.427,7.398,479388000
2020-04-28,7.575,7.605,7.2785,7.284,7.2556,442904000
2020-04-29,7.4193,7.5145,7.3438,7.4615,7.4324,379160000
2020-04-30,7.4072,7.4615,7.293,7.307,7.2785,375916000
2020-05-01,7.1087,7.2225,7.021,7.0695,7.0419,342096000
2020-05-04,7.022,7.296,7.022,7.2822,7.2538,317556000
2020-05-05,7.3868,7.5068,7.2822,7.3435,7.3148,368896000
2020-05-06,7.4233,7.55,7.3853,7.4447,7.4157,323464000
2020-05-07,7.5845,7.6852,7.533,7.6217,7.592,373732000
2020-05-08,7.6937,7.8187,7.6597,7.8125,7.782,339216000
2020-05-11,7.8075,8.1125,7.7787,8.0655,8.034,469060000
2020-05-12,8.1235,8.1725,7.7927,7.8025,7.772,493060000
2020-05-13,7.9175,8.0785,7.5947,7.78,7.7496,625852000
2020-05-14,7.8418,8.036,7.6875,8.0305,7.9991,602312000
2020-05-15,7.8898,8.5005,7.874,8.4908,8.4576,987660000
2020-05-18,8.7605,8.9165,8.6805,8.7502,8.7161,774460000
2020-05-19,8.7902,9.0875,8.7627,8.8055,8.7711,717320000
2020-05-20,8.991,9.043,8.8888,8.97,8.935,587536000
2020-05-21,9.0515,9.0525,8.7375,8.7753,8.741,761068000
2020-05-22,8.8252,9.093,8.7133,9.0262,8.991,1038764000
2020-05-26,9.1567,9.1818,8.672,8.7177,8.6837,770780000
2020-05-27,8.625,8.6327,7.9967,8.5253,8.492,1175892000
2020-05-28,8.4122,8.7605,8.3792,8.487,8.4539,734896000
2020-05-29,8.5545,8.8755,8.485,8.8755,8.8408,745256000
2020-06-01,8.8333,8.8407,8.6895,8.8062,8.7719,389876000
2020-06-02,8.7963,8.8372,8.658,8.8252,8.7908,391320000
2020-06-03,8.8223,8.8663,8.7,8.7695,8.7353,365440000
2020-06-04,8.728,8.9432,8.6775,8.7665,8.7362,424280000
2020-06-05,8.7945,8.997,8.708,8.92,8.8892,481748000
2020-06-08,8.8772,8.8897,8.6858,8.805,8.7746,387736000
2020-06-09,8.8,9.1097,8.7513,9.046,9.0148,468488000
2020-06-10,9.1678,9.5,9.1535,9.3667,9.3344,632180000
2020-06-11,9.15,9.2612,8.786,8.7963,8.7659,583652000
2020-06-12,9.1625,9.1873,8.7032,8.9325,8.9017,570908000
2020-06-15,8.8153,9.1823,8.7437,9.1737,9.1421,400004000
2020-06-16,9.225,9.2668,8.8387,9.0685,9.0372,535716000
2020-06-17,9.1138,9.299,9.0702,9.236,9.2041,408304000
2020-06-18,9.227,9.2825,9.1145,9.218,9.1862,254408000
2020-06-19,9.2425,9.445,9.2273,9.2612,9.2293,524160000
2020-06-22,9.3,9.5312,9.2732,9.5267,9.4939,398468000
2020-06-23,9.551,9.6425,9.4075,9.45,9.4174,375108000
2020-06-24,9.4762,9.5565,9.1445,9.2355,9.2036,449372000
2020-06-25,9.3558,9.505,9.1823,9.49,9.4572,376072000
2020-06-26,9.5,9.5,9.125,9.155,9.1234,592084000
2020-06-29,9.1698,9.2045,8.9,9.2,9.1683,342248000
2020-06-30,9.314,9.5262,9.2665,9.4978,9.465,367892000
2020-07-01,9.5208,9.5758,9.413,9.53,9.4971,326648000
2020-07-02,9.639,9.7375,9.5782,9.6123,9.5791,364056000
2020-07-06,9.7417,9.9087,9.7125,9.8392,9.8053,315892000
2020-07-07,9.9462,10.07,9.8507,9.8717,9.8377,357800000
2020-07-08,9.9937,10.225,9.9655,10.216,10.1807,365480000
2020-07-09,10.3802,10.57,10.2335,10.509,10.4727,494548000
2020-07-10,10.5887,10.6552,10.3787,10.4792,10.4431,497676000
2020-07-13,10.595,10.7922,10.025,10.0522,10.0176,457076000
2020-07-14,10.075,10.4028,9.7855,10.377,10.3412,542676000
2020-07-15,10.4143,10.433,10.0557,10.2273,10.192,403984000
2020-07-16,10.015,10.2067,9.8955,10.1348,10.0998,344964000
2020-07-17,10.2255,10.2485,10.0878,10.2015,10.1663,266284000
2020-07-20,10.2743,10.5312,10.1567,10.5107,10.4745,284852000
2020-07-21,10.513,10.56,10.2867,10.3285,10.2929,277036000
2020-07-22,10.3675,10.6025,10.2915,10.4388,10.4027,367292000
2020-07-23,10.45,10.547,10.0312,10.1298,10.0948,411660000
2020-07-24,9.875,10.3647,9.777,10.1945,10.1593,473292000
2020-07-27,10.2323,10.4417,10.2177,10.4215,10.3855,292132000
2020-07-28,10.3743,10.382,10.2093,10.2155,10.1802,271636000
2020-07-29,10.3907,10.5162,10.347,10.4655,10.4294,284508000
2020-07-30,10.375,10.623,10.2952,10.614,10.5774,308880000
2020-07-31,10.5632,10.7665,10.433,10.6147,10.5781,386080000
2020-08-03,10.7325,11.0988,10.7153,11.0103,10.9723,412720000
2020-08-04,11.05,11.2277,10.906,11.2277,11.189,310336000
