date,open,high,low,close,adj_close,volume
2019-03-14,114.54,115.2,114.33,114.59,107.1963,30763400
2019-03-15,115.34,117.25,114.59,115.91,108.4311,54681100
2019-03-18,116.17,117.61,116.05,117.57,109.984,31207600
2019-03-19,118.09,118.44,116.99,117.65,110.0588,37588700
2019-03-20,117.39,118.75,116.71,117.52,109.9372,28113300
2019-03-21,117.14,120.82,117.09,120.22,112.463,29854400
2019-03-22,119.5,119.59,117.04,117.05,109.4975,33624500
2019-03-25,116.56,118.01,116.32,117.66,110.0682,27067100
2019-03-26,118.62,118.71,116.85,117.91,110.3021,26097700
2019-03-27,117.88,118.21,115.52,116.77,109.2356,22733400
2019-03-28,117.44,117.58,116.13,116.93,109.3853,18334800
2019-03-29,118.07,118.32,116.96,117.94,110.3301,25399800
2019-04-01,118.95,119.11,118.1,119.02,111.3405,22789100
2019-04-02,119.06,119.48,118.52,119.19,111.4995,18142300
2019-04-03,119.86,120.43,119.15,119.97,112.2292,22860700
2019-04-04,120.1,120.23,118.38,119.36,111.6585,20112800
2019-04-05,119.39,120.23,119.37,119.89,112.1543,15826200
2019-04-08,119.81,120.02,118.64,119.93,112.1918,15116200
2019-04-09,118.63,119.54,118.58,119.28,111.5837,17612000
2019-04-10,119.76,120.35,119.54,120.19,112.4349,16477200
2019-04-11,120.54,120.85,119.92,120.33,112.5659,14209100
2019-04-12,120.64,120.98,120.37,120.95,113.1459,19745100
2019-04-15,120.94,121.58,120.57,121.05,113.2395,15792600
2019-04-16,121.64,121.65,120.1,120.77,112.9775,14071800
2019-04-17,121.24,121.85,120.54,121.77,113.913,19300900
2019-04-18,122.19,123.52,121.3,123.37,115.4098,27991000
2019-04-22,122.62,124.0,122.57,123.76,115.7746,15648700
2019-04-23,124.1,125.58,123.83,125.44,117.3462,24025500
2019-04-24,125.79,125.85,124.52,125.01,116.944,31257000
2019-04-25,130.06,131.37,128.83,129.15,120.8168,38033900
2019-04-26,129.7,130.52,129.02,129.89,121.5091,23654900
2019-04-29,129.9,130.18,129.35,129.77,121.3968,16324200
2019-04-30,129.81,130.7,129.39,130.6,122.1733,24166500
2019-05-01,130.53,130.65,127.7,127.88,119.6288,26821700
2019-05-02,127.98,128.0,125.52,126.21,118.0665,27350200
2019-05-03,127.36,129.43,127.25,128.9,120.5829,24911100
2019-05-06,126.39,128.56,126.11,128.15,119.8813,24239800
2019-05-07,126.46,127.18,124.22,125.52,117.421,36017700
2019-05-08,125.44,126.37,124.75,125.51,117.4117,28419000
2019-05-09,124.29,125.79,123.57,125.5,117.4023,27235800
2019-05-10,124.91,127.93,123.82,127.13,118.9272,30915100
2019-05-13,124.11,125.55,123.04,123.35,115.3911,33944900
2019-05-14,123.87,125.88,123.7,124.73,116.682,25266300
2019-05-15,124.26,126.71,123.7,126.02,118.3252,24722700
2019-05-16,126.75,129.38,126.46,128.93,121.0575,30112200
2019-05-17,128.31,130.46,127.92,128.07,120.25,25770500
2019-05-20,126.52,127.59,125.76,126.22,118.513,23706900
2019-05-21,127.43,127.53,126.58,126.9,119.1514,15293300
2019-05-22,126.62,128.24,126.52,127.67,119.8744,15396500
2019-05-23,126.2,126.29,124.74,126.18,118.4754,23603800
2019-05-24,126.91,127.42,125.97,126.24,118.5317,14123400
2019-05-28,126.98,128.0,126.05,126.16,118.4566,23128400
2019-05-29,125.38,125.39,124.04,124.94,117.3111,22763100
2019-05-30,125.26,125.76,124.78,125.73,118.0529,16829600
2019-05-31,124.23,124.62,123.32,123.68,116.1281,26646800
2019-06-03,123.85,124.37,119.01,119.84,112.5225,37983600
2019-06-04,121.28,123.28,120.65,123.16,115.6398,29382600
2019-06-05,124.95,125.87,124.21,125.83,118.1468,24926100
2019-06-06,126.44,127.97,125.6,127.82,120.0152,21459000
2019-06-07,129.19,132.25,128.26,131.4,123.3766,33885600
2019-06-10,132.4,134.08,132.0,132.6,124.5034,26477100
2019-06-11,133.88,134.24,131.28,132.1,124.0339,23913700
2019-06-12,131.4,131.97,130.71,131.49,123.4612,17092500
2019-06-13,131.98,133.0,131.56,132.32,124.2405,17200800
2019-06-14,132.26,133.79,131.64,132.45,124.3625,17821700
2019-06-17,132.63,133.73,132.53,132.85,124.7381,14517800
2019-06-18,134.19,135.24,133.57,135.16,126.907,25934500
2019-06-19,135.0,135.93,133.81,135.69,127.4047,23744400
2019-06-20,137.45,137.66,135.72,136.95,128.5878,33042600
2019-06-21,136.58,137.73,136.46,136.97,128.6065,36727900
2019-06-24,137.0,138.4,137.0,137.78,129.3671,20628800
2019-06-25,137.25,137.59,132.73,133.43,125.2827,33327400
2019-06-26,134.35,135.74,133.6,133.93,125.7521,23657700
2019-06-27,134.14,134.71,133.51,134.15,125.9588,16557500
2019-06-28,134.57,134.6,133.16,133.96,125.7803,30043000
2019-07-01,136.63,136.7,134.97,135.68,127.3953,22613500
2019-07-02,136.12,136.59,135.34,136.58,128.2404,15237800
2019-07-03,136.8,137.74,136.29,137.46,129.0667,13629300
2019-07-05,135.94,137.33,135.72,137.06,128.6911,18141100
2019-07-08,136.4,137.1,135.37,136.96,128.5972,16779700
2019-07-09,136.0,136.97,135.8,136.46,128.1277,19953100
2019-07-10,137.13,138.58,137.02,137.85,129.4328,24204400
2019-07-11,138.2,139.22,137.87,138.4,129.9492,22327900
2019-07-12,138.85,139.13,138.01,138.9,130.4187,18936800
2019-07-15,139.44,139.54,138.46,138.9,130.4187,16651500
2019-07-16,138.96,139.05,136.52,137.08,128.7098,22726100
2019-07-17,137.7,137.93,136.22,136.27,127.9493,20211000
2019-07-18,135.55,136.62,134.67,136.42,128.0901,30381800
2019-07-19,140.22,140.67,136.45,136.62,128.2779,48992400
2019-07-22,137.41,139.19,137.33,138.43,129.9774,25074900
2019-07-23,139.76,139.99,138.03,139.29,130.7849,18034600
2019-07-24,138.9,140.74,138.85,140.72,132.1275,20738300
2019-07-25,140.43,140.61,139.32,140.19,131.6299,18356900
2019-07-26,140.37,141.68,140.3,141.34,132.7097,19037600
2019-07-29,141.5,141.51,139.37,141.03,132.4186,16605900
2019-07-30,140.14,141.22,139.8,140.35,131.7802,16846500
2019-07-31,140.33,140.49,135.08,136.27,127.9493,38598800
2019-08-01,137.0,140.94,136.93,138.06,129.63,40557500
2019-08-02,138.09,138.32,135.26,136.9,128.5408,30791600
2019-08-05,133.3,133.93,130.78,132.21,124.1372,42749600
2019-08-06,133.8,135.68,133.21,134.69,126.4658,32696700
2019-08-07,133.79,135.65,131.83,135.28,127.0198,33414500
2019-08-08,136.6,138.99,135.93,138.89,130.4093,27496500
2019-08-09,138.61,139.38,136.46,137.71,129.3014,23466700
2019-08-12,137.07,137.86,135.24,135.79,127.4986,20484300
2019-08-13,136.05,138.8,135.0,138.6,130.137,25154600
2019-08-14,136.36,136.92,133.67,133.98,126.218,32527300
2019-08-15,134.39,134.58,132.25,133.68,125.9354,28074400
2019-08-16,134.88,136.46,134.72,136.13,128.2435,24449100
2019-08-19,137.85,138.55,136.89,138.41,130.3914,24355700
2019-08-20,138.21,138.71,137.24,137.26,129.308,21170800
2019-08-21,138.55,139.49,138.0,138.79,130.7494,14970300
2019-08-22,138.66,139.2,136.29,137.78,129.7979,18697000
2019-08-23,137.19,138.35,132.8,133.39,125.6622,38508600
2019-08-26,134.99,135.56,133.9,135.45,127.6029,20312600
2019-08-27,136.39,136.72,134.66,135.74,127.8761,23102100
2019-08-28,134.88,135.76,133.55,135.56,127.7065,17393300
2019-08-29,137.25,138.44,136.91,138.12,130.1182,20168700
2019-08-30,139.15,139.18,136.27,137.86,129.8732,23940100
2019-09-03,136.61,137.2,135.7,136.04,128.1587,18869300
2019-09-04,137.3,137.69,136.48,137.63,129.6566,17995900
2019-09-05,139.11,140.38,138.76,140.05,131.9364,26101800
2019-09-06,140.03,140.18,138.2,139.1,131.0414,20824500
2019-09-09,139.59,139.75,136.46,137.52,129.5529,25773900
2019-09-10,136.8,136.89,134.51,136.08,128.1963,28903400
2019-09-11,135.91,136.27,135.09,136.12,128.234,24726100
2019-09-12,137.85,138.42,136.87,137.52,129.5529,27010000
2019-09-13,137.78,138.06,136.57,137.32,129.3645,23363100
2019-09-16,135.83,136.7,135.66,136.33,128.4319,16731400
2019-09-17,136.96,137.52,136.43,137.39,129.4305,17814200
2019-09-18,137.36,138.67,136.53,138.52,130.495,23982100
2019-09-19,140.3,142.37,140.07,141.07,132.8973,35772100
2019-09-20,141.01,141.65,138.25,139.44,131.3617,39167300
2019-09-23,139.23,139.63,138.44,139.14,131.079,17139300
2019-09-24,140.36,140.69,136.88,137.38,129.421,29773200
2019-09-25,137.5,139.96,136.03,139.36,131.2864,21382000
2019-09-26,139.44,140.18,138.44,139.54,131.4559,17456600
2019-09-27,140.15,140.36,136.65,137.73,129.7507,22477700
2019-09-30,138.05,139.22,137.78,139.03,130.9755,17280900
2019-10-01,139.66,140.25,137.0,137.07,129.129,21466600
2019-10-02,136.25,136.37,133.58,134.65,126.8492,30521700
2019-10-03,134.95,136.75,133.22,136.28,128.3848,24132900
2019-10-04,136.75,138.25,136.42,138.12,130.1182,22897700
2019-10-07,137.14,138.18,137.02,137.12,129.1761,15303700
2019-10-08,137.08,137.76,135.62,135.67,127.8101,25550500
2019-10-09,137.46,138.7,136.97,138.24,130.2312,19749900
2019-10-10,138.49,139.67,138.25,139.1,131.0414,17654600
2019-10-11,140.12,141.03,139.5,139.68,131.5878,25446000
2019-10-14,139.69,140.29,139.52,139.55,131.4653,13304300
2019-10-15,140.06,141.79,139.81,141.57,133.3683,19695700
2019-10-16,140.79,140.99,139.53,140.41,132.2755,20751600
2019-10-17,140.95,141.42,139.02,139.69,131.5972,21460600
2019-10-18,139.76,140.0,136.56,137.41,129.4493,32273500
2019-10-21,138.45,138.5,137.01,138.43,130.4102,20078200
2019-10-22,138.97,140.01,136.26,136.37,128.4696,27431000
2019-10-23,136.88,137.45,135.61,137.24,129.2892,29844600
2019-10-24,139.39,140.42,138.67,139.94,131.8327,37029300
2019-10-25,139.34,141.14,139.2,140.73,132.577,25959700
2019-10-28,144.4,145.67,143.51,144.19,135.8365,35280100
2019-10-29,144.08,144.5,142.65,142.83,134.5553,20589500
2019-10-30,143.52,145.0,142.79,144.61,136.2322,18496600
2019-10-31,144.9,144.93,142.99,143.37,135.064,24605100
2019-11-01,144.26,144.42,142.97,143.72,135.3937,33128400
2019-11-04,144.83,145.0,144.16,144.55,136.1757,16912000
2019-11-05,144.97,145.02,143.91,144.46,136.0909,18250200
2019-11-06,144.37,144.52,143.2,144.06,135.714,16575800
2019-11-07,143.84,144.88,143.77,144.26,135.9025,17786700
2019-11-08,143.98,145.99,143.76,145.96,137.504,16732700
2019-11-11,145.34,146.42,144.73,146.11,137.6453,14362600
2019-11-12,146.28,147.57,146.06,147.07,138.5497,18641600
2019-11-13,146.74,147.46,146.28,147.31,138.7758,16919200
2019-11-14,147.02,148.41,147.0,148.06,139.4823,19729800
2019-11-15,148.93,149.99,148.27,149.97,141.2816,23485700
2019-11-18,150.07,150.55,148.98,150.34,141.6303,21534000
2019-11-19,150.88,151.33,150.2,150.39,141.6773,23935700
2019-11-20,150.31,150.84,148.46,149.62,141.4316,25696800
2019-11-21,149.4,149.8,148.5,149.48,141.2992,18576100
2019-11-22,150.07,150.3,148.82,149.59,141.4032,15901800
2019-11-25,150.0,151.35,149.92,151.23,142.9534,22420900
2019-11-26,151.36,152.42,151.32,152.03,143.7097,24620100
2019-11-27,152.33,152.5,151.52,152.32,143.9838,15184400
2019-11-29,152.1,152.3,151.28,151.38,143.0952,11977300
2019-12-02,151.81,151.83,148.32,149.55,141.3654,27418400
2019-12-03,147.49,149.43,146.65,149.31,141.1385,24066000
2019-12-04,150.14,150.18,149.2,149.85,141.649,17574700
2019-12-05,150.05,150.32,149.48,149.93,141.7245,17869100
2019-12-06,150.99,151.87,150.27,151.75,143.445,16403500
2019-12-09,151.07,152.21,150.91,151.36,143.0764,16687400
2019-12-10,151.29,151.89,150.76,151.13,142.8589,16476100
2019-12-11,151.54,151.87,150.33,151.7,143.3977,18856600
2019-12-12,151.65,153.44,151.02,153.24,144.8535,24612100
2019-12-13,153.0,154.89,152.83,154.53,146.0728,23845400
2019-12-16,155.11,155.9,154.82,155.53,147.0181,24144200
2019-12-17,155.45,155.71,154.45,154.69,146.2241,25425600
2019-12-18,154.3,155.48,154.18,154.37,145.9216,24129200
2019-12-19,154.0,155.77,153.75,155.71,147.1883,24958900
2019-12-20,157.35,158.49,156.29,157.41,148.7952,53477500
2019-12-23,158.12,158.12,157.27,157.41,148.7952,17718200
2019-12-24,157.48,157.71,157.12,157.38,148.7669,8989200
2019-12-26,157.56,158.73,157.4,158.67,149.9863,14520600
2019-12-27,159.45,159.55,158.22,158.96,150.2604,18412800
2019-12-30,158.99,159.02,156.73,157.59,148.9654,16348400
2019-12-31,156.77,157.77,156.45,157.7,149.0693,18369400
2020-01-02,158.78,160.73,158.33,160.62,151.8296,22622100
2020-01-03,158.32,159.95,158.06,158.62,149.939,21116200
2020-01-06,157.08,159.1,156.51,159.03,150.3266,20813700
2020-01-07,159.32,159.67,157.32,157.58,148.9559,21634100
2020-01-08,158.93,160.8,157.95,160.09,151.3285,27746500
2020-01-09,161.84,162.22,161.03,162.09,153.2191,21385000
2020-01-10,162.82,163.22,161.18,161.34,152.5102,20725900
2020-01-13,161.76,163.31,161.26,163.28,154.344,21626500
2020-01-14,163.39,163.6,161.72,162.13,153.2569,23477400
2020-01-15,162.62,163.94,162.57,163.18,154.2495,21417900
2020-01-16,164.35,166.24,164.03,166.17,157.0759,23865400
2020-01-17,167.42,167.47,165.43,167.1,157.9549,34371700
2020-01-21,166.68,168.19,166.43,166.5,157.3877,29517200
2020-01-22,167.4,167.49,165.68,165.7,156.6316,24138800
2020-01-23,166.19,166.8,165.27,166.72,157.5957,19680800
2020-01-24,167.51,167.53,164.45,165.04,156.0076,24918100
2020-01-27,161.15,163.38,160.2,162.28,153.3987,32078100
2020-01-28,163.78,165.76,163.07,165.46,156.4047,24899900
2020-01-29,167.84,168.75,165.69,168.04,158.8435,34754500
2020-01-30,174.05,174.05,170.79,172.78,163.324,51597500
2020-01-31,172.21,172.4,169.58,170.23,160.9136,36142700
2020-02-03,170.43,174.5,170.4,174.38,164.8365,30107000
2020-02-04,177.14,180.64,176.31,180.12,170.2623,36433300
2020-02-05,184.03,184.2,178.41,179.9,170.0544,39186300
2020-02-06,180.97,183.82,180.06,183.63,173.5802,27751400
2020-02-07,182.85,185.63,182.48,183.89,173.826,33529100
2020-02-10,183.58,188.84,183.25,188.7,178.3728,35844300
2020-02-11,190.65,190.7,183.5,184.44,174.3459,53159900
2020-02-12,185.58,185.85,181.85,184.71,174.6011,47062900
2020-02-13,183.08,186.23,182.87,183.71,173.6558,35295800
2020-02-14,183.25,185.41,182.65,185.35,175.2061,23149500
2020-02-18,185.61,187.7,185.5,187.23,176.9832,27792200
2020-02-19,188.06,188.18,186.47,187.28,177.514,29997500
2020-02-20,186.95,187.25,181.1,184.42,174.8032,36862400
2020-02-21,183.17,183.5,177.25,178.59,169.2772,48572600
2020-02-24,167.77,174.55,163.23,170.89,161.9787,68311100
2020-02-25,174.2,174.84,167.65,168.07,159.3058,68073300
2020-02-26,169.71,173.26,168.21,170.17,161.2963,56206100
2020-02-27,163.32,167.03,157.98,158.18,149.9315,93174900
2020-02-28,152.41,163.71,152.0,162.01,153.5618,97012700
2020-03-02,165.31,172.92,162.31,172.79,163.7796,71030800
2020-03-03,173.8,175.0,162.26,164.51,155.9314,71677000
2020-03-04,168.49,170.7,165.62,170.55,161.6564,49814400
2020-03-05,166.05,170.87,165.69,166.27,157.5996,47817300
2020-03-06,162.61,163.11,156.0,161.57,153.1447,72821100
2020-03-09,151.0,157.75,150.0,150.62,142.7657,70419300
2020-03-10,158.16,161.03,152.58,160.92,152.5286,65354400
2020-03-11,157.13,157.7,151.15,153.63,145.6188,56371600
2020-03-12,145.3,153.47,138.58,139.06,131.8085,93226400
2020-03-13,147.5,161.91,140.73,158.83,150.5476,92727400
2020-03-16,140.0,149.35,135.0,135.42,128.3583,87905900
2020-03-17,140.0,147.5,135.0,146.57,138.9269,81059800
2020-03-18,138.0,146.0,135.02,140.4,133.0786,81593200
2020-03-19,142.77,150.15,139.0,142.71,135.2682,85922700
2020-03-20,146.0,147.1,135.86,137.35,130.1877,84866200
2020-03-23,137.01,140.57,132.52,135.98,128.8892,78975200
2020-03-24,143.75,149.6,141.27,148.34,140.6047,82516700
2020-03-25,148.91,154.33,144.44,146.92,139.2587,75638200
2020-03-26,148.4,156.66,148.37,156.11,147.9694,64568100
2020-03-27,151.75,154.89,149.2,149.7,141.8937,57042300
2020-03-30,152.44,160.6,150.01,160.23,151.8746,63420300
2020-03-31,159.4,164.78,156.56,157.71,149.486,77927200
2020-04-01,153.0,157.75,150.82,152.11,144.178,57969900
2020-04-02,151.86,155.48,150.36,155.26,147.1638,49630700
2020-04-03,155.1,157.38,152.19,153.83,145.8083,41243300
2020-04-06,160.32,166.5,157.58,165.27,156.6518,67111700
2020-04-07,169.59,170.0,163.26,163.49,154.9646,62769000
2020-04-08,165.67,166.67,163.5,165.13,156.5191,48318200
2020-04-09,166.36,167.37,163.33,165.14,156.5286,51385100
2020-04-13,164.35,165.57,162.3,165.51,156.8792,41905300
2020-04-14,169.0,173.75,168.0,173.7,164.6422,52874300
2020-04-15,171.2,173.57,169.24,171.88,162.9171,40940800
2020-04-16,174.3,177.28,172.9,177.04,167.808,50479600
2020-04-17,179.5,180.0,175.87,178.6,169.2867,52765600
2020-04-20,176.63,178.75,174.99,175.06,165.9313,36669600
2020-04-21,173.5,173.67,166.11,167.82,159.0688,56203700
2020-04-22,171.39,174.0,170.82,173.52,164.4715,34620200
2020-04-23,174.11,175.06,170.91,171.42,162.4811,32790800
2020-04-24,172.06,174.56,170.71,174.55,165.4479,34277600
2020-04-27,176.59,176.9,173.3,174.05,164.9739,33194400
2020-04-28,175.59,175.67,169.39,169.81,160.955,34392700
2020-04-29,173.22,177.68,171.88,177.43,168.1777,51286600
2020-04-30,180.0,180.4,176.23,179.21,169.8649,53875900
2020-05-01,175.8,178.64,174.01,174.57,165.4668,39370500
2020-05-04,174.49,179.0,173.8,178.84,169.5142,30372900
2020-05-05,180.62,183.65,179.9,180.76,171.334,36839200
2020-05-06,182.08,184.2,181.63,182.54,173.0212,32139300
2020-05-07,184.17,184.55,182.58,183.6,174.0259,28316000
2020-05-08,184.98,185.0,183.36,184.68,175.0496,30877800
2020-05-11,183.15,187.51,182.85,186.74,177.0022,30892700
2020-05-12,186.8,187.04,182.3,182.51,172.9928,32038200
2020-05-13,182.55,184.05,176.54,179.75,170.3767,44711500
2020-05-14,177.54,180.69,175.68,180.53,171.116,41873900
2020-05-15,179.06,187.06,177.0,183.16,173.6089,46610400
2020-05-18,185.75,186.2,183.96,184.91,175.2676,35264500
2020-05-19,185.03,186.6,183.49,183.63,174.0544,26799100
2020-05-20,184.81,185.85,183.94,185.66,176.4686,31261300
2020-05-21,185.4,186.67,183.29,183.43,174.349,29119500
2020-05-22,183.19,184.46,182.54,183.51,174.4251,20826900
2020-05-26,186.34,186.5,181.1,181.57,172.5811,36073600
2020-05-27,180.2,181.99,176.6,181.81,172.8093,39517100
2020-05-28,180.74,184.15,180.38,181.4,172.4195,33810200
2020-05-29,182.73,184.27,180.41,183.25,174.1779,42130400
2020-06-01,182.54,183.0,181.46,182.83,173.7787,22622400
2020-06-02,184.25,185.0,181.35,184.91,175.7558,30794600
2020-06-03,184.82,185.94,183.58,185.36,176.1835,27311000
2020-06-04,184.3,185.84,182.3,182.92,173.8643,28761800
2020-06-05,182.62,187.73,182.01,187.2,177.9324,39893600
2020-06-08,185.94,188.55,184.44,188.36,179.0349,33211600
2020-06-09,188.0,190.7,187.26,189.8,180.4037,29783900
2020-06-10,191.13,198.52,191.01,196.84,187.0951,43872300
2020-06-11,193.13,195.76,186.07,186.27,177.0484,52854700
2020-06-12,190.54,191.72,185.18,187.74,178.4457,43373600
2020-06-15,184.58,190.82,184.01,188.94,179.5862,32770200
2020-06-16,192.89,195.58,191.46,193.57,183.9871,42556700
2020-06-17,195.03,196.32,193.69,194.24,184.6239,25687800
2020-06-18,194.0,196.49,194.0,196.32,186.6009,23061600
2020-06-19,198.59,199.29,194.37,195.15,185.4888,44441100
2020-06-22,195.79,200.76,195.23,200.57,190.6405,32818900
2020-06-23,202.09,203.95,201.43,201.91,191.9141,30917400
2020-06-24,201.6,203.25,196.56,197.84,188.0456,36740600
2020-06-25,197.8,200.61,195.47,200.34,190.4219,27803900
2020-06-26,199.73,199.89,194.88,196.33,186.6104,54675800
2020-06-29,195.78,198.53,193.55,198.44,188.6159,26701600
2020-06-30,197.88,204.4,197.74,203.51,193.4349,34310300
2020-07-01,203.14,206.35,201.77,204.7,194.566,32061200
2020-07-02,205.68,208.02,205.0,206.26,196.0488,29315800
2020-07-06,208.83,211.13,208.09,210.7,200.269,31897600
2020-07-07,210.45,214.67,207.99,208.25,197.9403,33600700
2020-07-08,210.07,213.26,208.69,212.83,202.2935,33600000
2020-07-09,216.33,216.38,211.47,214.32,203.7097,33121700
2020-07-10,213.62,214.08,211.08,213.67,203.092,26177600
2020-07-13,214.48,215.8,206.5,207.07,196.8187,38135600
2020-07-14,206.13,208.85,202.03,208.35,198.0353,37591800
2020-07-15,209.56,211.33,205.03,208.04,197.7407,32179400
2020-07-16,205.4,205.7,202.31,203.92,193.8246,29940700
2020-07-17,204.47,205.04,201.39,202.88,192.8362,31635300
2020-07-20,205.0,212.3,203.01,211.6,201.1245,36884800
2020-07-21,213.66,213.94,208.03,208.75,198.4155,37990400
2020-07-22,209.2,212.3,208.39,211.75,201.267,49605700
2020-07-23,207.19,210.92,202.15,202.54,192.5129,67457000
2020-07-24,200.42,202.86,197.51,201.3,191.3344,39827000
2020-07-27,201.47,203.97,200.86,203.85,193.7581,30160900
2020-07-28,203.61,204.7,201.74,202.02,192.0187,23251400
2020-07-29,202.5,204.65,202.01,204.06,193.9577,19632600
2020-07-30,201.0,204.46,199.57,203.9,193.8056,25079600
2020-07-31,204.4,205.1,199.01,205.01,194.8607,51044000
2020-08-03,211.52,217.64,210.44,216.54,205.8199,78983000
2020-08-04,214.17,214.77,210.31,213.29,202.7308,49280100
2020-08-05,214.9,215.0,211.57,212.94,202.3981,28806400
2020-08-06,212.34,216.37,211.55,216.35,205.6392,32656800
2020-08-07,214.85,215.7,210.93,212.48,201.9608,27820400
2020-08-10,211.67,211.88,206.35,208.25,197.9403,36716500
2020-08-11,207.16,207.65,203.14,203.38,193.3114,36446500
2020-08-12,205.29,210.28,204.75,209.19,198.8337,28013100
2020-08-13,209.44,211.35,208.15,208.7,198.368,22588900
2020-08-14,208.76,209.59,207.51,208.9,198.5581,17958900
2020-08-17,209.6,211.19,208.92,210.28,199.8698,20184800
2020-08-18,210.53,212.36,209.21,211.49,201.0199,21336200
2020-08-19,211.49,212.1,209.25,209.7,199.8003,27627600
2020-08-20,209.54,215.0,208.91,214.58,204.4499,26981500
2020-08-21,213.86,216.25,212.85,213.02,202.9636,36249300
2020-08-24,214.79,215.52,212.43,213.69,203.6019,25460100
2020-08-25,213.1,216.61,213.1,216.47,206.2507,23043700
2020-08-26,217.88,222.09,217.36,221.15,210.7097,39600800
2020-08-27,222.89,231.15,219.4,226.58,215.8834,57602200
2020-08-28,228.18,230.64,226.58,228.91,218.1034,26292900
2020-08-31,227.0,228.7,224.31,225.53,214.883,28774200
2020-09-01,225.51,227.45,224.43,227.27,216.5409,25725500
2020-09-02,227.97,232.86,227.35,231.65,220.7141,34080800
2020-09-03,229.27,229.31,214.96,217.3,207.0415,58400300
2020-09-04,215.1,218.36,205.19,214.25,204.1355,59664100
2020-09-08,206.5,210.03,202.2,202.66,193.0927,52924300
2020-09-09,207.6,214.84,206.7,211.29,201.3152,45679000
2020-09-10,213.4,214.74,204.11,205.37,195.6747,35461500
2020-09-11,207.2,208.63,201.24,204.03,194.398,33620100
2020-09-14,204.24,209.2,204.03,205.41,195.7128,30375800
2020-09-15,208.42,209.78,206.93,208.78,198.9237,21823900
2020-09-16,210.62,210.65,204.64,205.05,195.3699,26328100
2020-09-17,200.05,204.33,199.96,202.91,193.3309,34011300
2020-09-18,202.8,203.65,196.25,200.39,190.9298,55225300
2020-09-21,197.19,202.71,196.38,202.54,192.9783,39839700
2020-09-22,205.06,208.1,202.08,207.42,197.6279,33517100
2020-09-23,207.9,208.1,200.03,200.59,191.1204,30803800
2020-09-24,199.85,205.57,199.2,203.19,193.5976,31202500
